,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,충청남도 아산시,36.8382058,127.0800521, 정신재활시설 좋은이웃 자원봉사자 모집,사회복귀시설 좋은이웃,대한민국 충청남도 아산시 음봉면 덕지리 38-1,2019-08-26 2019-12-31
1,충청남도 아산시,36.7636059,127.0379027, 명절행사(세대 송편빚기) 행사요원 모집,아산시동부노인복지관,대한민국 충청남도 아산시 배방읍 순천향로 1060,2019-09-09 2019-09-09
2,충청남도 아산시,36.7832583,127.0042323, [아산시건강가정다문화가족지원센터] 다문화인식개선 체험부스 자원봉사자 모집,아산시다문화가족지원센터,대한민국 충청남도 아산시 온천동 94-6,2019-08-21 2019-08-26
3,충청남도 아산시,36.7885505,126.9841702, (월금)  장애인식개선교육 진행보조 자원봉사자 모집,아산시장애인복지관,대한민국 충청남도 아산시 실옥동 192-1,2019-09-16 2019-09-27
4,충청남도 아산시,36.7636059,127.0379027, [성인] 아산시동부노인복지관 경로식당 보조,아산시동부노인복지관,대한민국 충청남도 아산시 배방읍 순천향로 1060,2019-08-21 2019-08-30
5,충청남도 아산시,36.7885505,126.9841702, 목금년 주간보호 캠프 자원봉사자 모집,아산시장애인복지관,대한민국 충청남도 아산시 실옥동 192-1,2019-08-22 2019-08-23
6,충청남도 아산시,36.8388747,127.0803143, 천안아산) 프로그램 보조 진행자를 모집합니다,(복)아산성애원 열린성애병원,대한민국 충청남도 아산시 음봉면 음봉로681번길 76,2019-08-14 2019-09-25
7,충청남도 아산시,36.7853984,127.0292214, 아동센터 봉사,예사랑지역아동센터,대한민국 충청남도 아산시 온양3동 모종로 110,2019-06-21 2019-12-31
8,충청남도 아산시,36.7908936,127.0093917, 지역아동센터 자원봉사자 선생님 모집합니다,온양손말지역아동센터,대한민국 충청남도 아산시 권곡동 409-12,2019-06-18 2019-12-31
9,충청남도 아산시,36.7885505,126.9841702, 매주 목요일장애청소년 방과후학교 체육활동 자원봉사자 모집,아산시장애인복지관,대한민국 충청남도 아산시 실옥동 192-1,2019-07-04 2019-12-26
10,충청남도 아산시,36.7978281,127.0611598, 경로식당 업무보조,탕정한마음종합사회복지관,대한민국 충청남도 아산시 탕정면로 12 KR,2019-06-18 2019-12-31
11,충청남도 아산시,36.7752504,126.9441147, 이미용 자원봉사자모집합니다,사회복지법인일신원,대한민국 충청남도 아산시 신창면 읍내리 542-1,2019-05-28 2019-12-31
12,충청남도 아산시,36.7885505,126.9841702, 정기휠스파워농구단(휠체어농구)훈련 자원봉사자 모집,아산시장애인복지관,대한민국 충청남도 아산시 실옥동 192-1,2019-05-24 2019-12-31
13,충청남도 아산시,36.7632046,126.8825375, 이미용자원봉사자 구인합니다,아산유리요양병원,대한민국 충청남도 아산시 도고면 도고면로 179,2019-05-20 2020-05-20
14,충청남도 아산시,36.7755255,126.997797, 아동 학습지도,우리들지역아동센터,대한민국 충청남도 아산시 용화동 614,2019-03-01 2019-12-31
0,충청남도 아산시,36.7885505,126.9841702, 화목(하루만 가능) [장애청소년 스케이트교실] 자원봉사자 모집,아산시장애인복지관,대한민국 충청남도 아산시 실옥동 192-1,2019-04-02 2019-12-12
1,충청남도 아산시,36.7885505,126.9841702, 목요일[관내 이미용 서비스] 자원봉사자 모집,아산시장애인복지관,대한민국 충청남도 아산시 실옥동 192-1,2019-03-21 2019-12-19
2,충청남도 아산시,36.7885505,126.9841702, [평일재가장애인 이동목욕프로그램] 자원봉사자 모집,아산시장애인복지관,대한민국 충청남도 아산시 실옥동 192-1,2019-03-06 2019-12-25
3,충청남도 아산시,36.7632046,126.8825375, 이미용자원봉사자분들의 따듯한 손길이 필요합니다,아산유리요양병원,대한민국 충청남도 아산시 도고면 도고면로 179,2019-02-22 2019-12-31
4,충청남도 아산시,36.7636059,127.0379027, 아산시동부노인복지관 자원봉사자 모집 [고등학생 이상],아산시동부노인복지관,대한민국 충청남도 아산시 배방읍 순천향로 1060,2019-01-31 2019-12-31
5,충청남도 아산시,36.7755374,126.9554977, 요양원봉사,행복한요양원,대한민국 충청남도 아산시 신창면 행목로192번길 68-18,2019-01-08 2019-12-31
6,충청남도 아산시,36.7853984,127.0292214, 아동센터 초등학생 교육봉사,예사랑지역아동센터,대한민국 충청남도 아산시 온양3동 모종로 110,2018-12-20 2019-12-31
7,충청남도 아산시,,, 이미용봉사,아산충무병원,,2018-06-04 2019-12-31
8,충청남도 아산시,,, 일손돕기,무지개동산요양원,,2019-02-25 2019-12-31
