,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,서울특별시 종로구,37.5703734,126.9722532, 설문조사 입력 에이즈예방교육[구세군보건사업부],사회복지법인 구세군복지재단,대한민국 서울특별시 종로구 사직동 새문안로 69 구세군 회관 901호,2019-08-23 2019-08-23
1,서울특별시 종로구,,, 가톨릭조혈모세포은행 생명나눔주간 행사 자원봉사자 모집,(학)가톨릭대학교 서울성모병원,,2019-09-11 2019-09-12
2,서울특별시 종로구,37.5759053,126.9858494, [서울노인복지센터] 경로식당 급식자원봉사자 모집,서울노인복지센터,대한민국 서울특별시 종로구 경운동 90-3,2019-08-30 2019-08-30
3,서울특별시 종로구,37.5759053,126.9858494, [서울노인복지센터] 경로식당 급식자원봉사자 모집,서울노인복지센터,대한민국 서울특별시 종로구 경운동 90-3,2019-08-28 2019-08-28
4,서울특별시 종로구,37.5759053,126.9858494, [서울노인복지센터] 경로식당 급식자원봉사자 모집,서울노인복지센터,대한민국 서울특별시 종로구 경운동 90-3,2019-08-27 2019-08-27
5,서울특별시 종로구,37.5759053,126.9858494, [서울노인복지센터] 경로식당 급식자원봉사자 모집,서울노인복지센터,대한민국 서울특별시 종로구 경운동 90-3,2019-08-26 2019-08-26
6,서울특별시 종로구,,,   (오후) 나눔가게 호점 자원봉사자 모집합니다,한국새생명복지재단,,2019-08-23 2019-08-23
7,서울특별시 종로구,,,   (오전) 나눔가게 호점 자원봉사자 모집합니다,한국새생명복지재단,,2019-08-23 2019-08-23
8,서울특별시 종로구,,,  (수) 바자회 자원봉사자를 모집합니다,한국새생명복지재단,,2019-09-04 2019-09-04
9,서울특별시 종로구,37.58395040000001,126.9701123, [성인시각장애인] 자조모임 활동 지원,종로장애인복지관,대한민국 서울특별시 종로구 신교동 66,2019-08-21 2019-12-31
10,서울특별시 종로구,37.6414177,127.0318898, 꿈틀학교 영어수업샘 자원봉사 모집,사단법인 청소년내길찾기,대한민국 서울특별시 강북구 번1동 470-1,2019-09-02 2019-12-02
11,서울특별시 종로구,,, [학습지원] 교과목 지도,시립서대문농아인복지관,,2019-09-04 2019-12-25
12,서울특별시 종로구,37.5844214,126.9699813, 종로아이존 자원봉사자 모집(학교적응 스포츠스태킹 학습지원 문화여가지원),종로아이존,대한민국 서울특별시 종로구 신교동 70-10,2019-09-02 2019-12-30
13,서울특별시 종로구,37.5724163,126.9824791, [생명나눔실천본부]소식지 우편발송 작업,(사)생명나눔실천본부,대한민국 서울특별시 종로구 견지동 삼봉로 95,2019-08-27 2019-08-28
14,서울특별시 종로구,37.5724163,126.9824791, [생명나눔실천본부]소식지 발송작업,(사)생명나눔실천본부,대한민국 서울특별시 종로구 견지동 삼봉로 95,2019-08-26 2019-08-26
0,서울특별시 종로구,37.5759053,126.9858494, 서울노인복지센터  프로그램 봉사자 대 모집합니다,서울노인복지센터,대한민국 서울특별시 종로구 경운동 90-3,2019-08-16 2019-08-30
1,서울특별시 종로구,37.5766775,127.0059929, [종로노인종합복지관] 스마트폰 안내 부스 운영 봉사자 모집,구립종로노인종합복지관,대한민국 서울특별시 종로구 이화동 율곡로19길 17-8,2019-08-20 2019-11-29
2,서울특별시 종로구,37.5772007,127.0099939, [종로구건강가정다문화가족지원센터] 부모자녀 신체활동 프로그램 보조 봉사자 모집,종로구 건강가정지원센터,대한민국 서울특별시 종로구 창신동 596-2,2019-08-24 2019-08-24
3,서울특별시 종로구,,, [꿈틔움] 장애인문화예술축제 행사 보조,사단법인 꿈틔움,,2019-09-06 2019-09-06
4,서울특별시 종로구,37.5759053,126.9858494, [서울노인복지센터] 경로식당 급식자원봉사자 모집,서울노인복지센터,대한민국 서울특별시 종로구 경운동 90-3,2019-08-23 2019-08-23
5,서울특별시 종로구,,, [서울시자살예방센터] 년 자살예방의 날 행사 진행스텝 모집,서울시자살예방센터,,2019-09-04 2019-09-04
