,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,부산광역시 동래구,35.2124094,129.0819473, 노인일자리 나들이 보조 ,동래구노인복지관,대한민국 부산광역시 동래구 명륜동 명륜로207번길 18 1층,2019-09-19 2019-09-20
1,부산광역시 동래구,35.2124094,129.0819473, 어르신 장기대회 행사 보조,동래구노인복지관,대한민국 부산광역시 동래구 명륜동 명륜로207번길 18 1층,2019-09-06 2019-09-06
2,부산광역시 동래구,,, 시설 어르신 이미용 봉사자를 모집합니다 ,애광노인요양원,,2019-08-13 2020-12-31
3,부산광역시 동래구,,, 희망상자만들기 자원봉사자 모집,해운대종합사회복지관,,2019-09-02 2019-09-02
4,부산광역시 동래구,35.2043693,129.0801747, 대동병원에서 자원봉사자를 모집합니다,대동병원,대한민국 부산광역시 동래구 명륜동 충렬대로 187,2019-09-02 2019-12-31
5,부산광역시 동래구,35.2124094,129.0819473, 추석명절 체험행사 보조 (송편빚기 전통놀이체험),동래구노인복지관,대한민국 부산광역시 동래구 명륜동 명륜로207번길 18 1층,2019-09-09 2019-09-09
6,부산광역시 동래구,35.19652749999999,129.0958373, 좋은애인요양병원에서 자원봉사자를 모집하고 있습니다 ,좋은애인병원,대한민국 부산광역시 동래구 낙민동 23-3,2019-07-31 2019-12-31
7,부산광역시 동래구,35.2230856,129.0779731, 아동 학습지도 및 정서지원,새롬아동센터,대한민국 부산광역시 동래구 온천동 102-93,2019-07-25 2019-12-31
8,부산광역시 동래구,35.2124094,129.0819473, 경로식당 조리 및 배식 보조 ,동래구노인복지관,대한민국 부산광역시 동래구 명륜동 명륜로207번길 18 1층,2019-07-22 2019-12-31
9,부산광역시 동래구,35.2048945,129.1026454, 중식준비 봉사자모집,사직클럽하우스,대한민국 부산광역시 동래구 명장1동 명장로20번길 13 1층,2019-07-17 2019-12-31
10,부산광역시 동래구,35.2043577,129.100944, 이미용 서비스,효림원재가노인지원서비스센터,대한민국 부산광역시 동래구 명장동,2019-08-01 2019-12-31
11,부산광역시 동래구,35.2110262,129.0983966, 장애인 및 치매어르신을 위한 식당 업무보조,동래종합사회복지관,대한민국 부산광역시 동래구 명장2동 시실로107번길 151,2019-07-08 2019-12-31
12,부산광역시 동래구,35.2123286,129.0819178, 어르신 강점 찾기 프로그램 봉사자 모집,동래구노인복지관 노인복지센터,대한민국 부산광역시 동래구 명륜동 명륜로207번길 18,2019-07-02 2019-09-03
13,부산광역시 동래구,35.2066492,129.1012952, 지적장애인 일손돕기,도영센터,대한민국 부산광역시 동래구 명장2동 시실로 211,2019-07-01 2019-09-30
14,부산광역시 동래구,35.217368,129.0853543, 웃음치료,성산현대요양병원,대한민국 부산광역시 동래구 명륜동 2-62,2019-06-04 2020-12-31
0,부산광역시 동래구,,, 웃음치료 외 각종 공연,의료법인 강혜의료재단,,2019-05-31 2020-05-31
1,부산광역시 동래구,35.2007464,129.0872943, (동래참사랑요양병원)손발톱 정리 봉사 경력자,의)은빛의료재단 참사랑요양병원,대한민국 부산광역시 동래구 낙민동 289,2019-05-29 2019-12-31
2,부산광역시 동래구,35.2113842,129.0798625, [동래구정신건강복지센터]중증재활프로그램 업무 지원,동래구정신건강증진센터,대한민국 부산광역시 동래구 명륜동 명륜로187번길 56,2019-05-27 2019-12-18
3,부산광역시 동래구,35.204898,129.0987962, 초중고등학생 학습지도,오해피데이지역아동센터,대한민국 부산광역시 동래구 명장2동 충렬사로67번길 11 301호,2019-05-13 2019-12-31
4,부산광역시 동래구,35.1986251,129.0579194, [사직종합사회복지관]  쇠미골소리샘 주민기자단 모집,사직종합사회복지관,대한민국 부산광역시 동래구 사직2동 사직북로63번길,2019-03-07 2019-12-31
5,부산광역시 동래구,35.1986251,129.0579194, [사직종합사회복지관] 사회공헌활동 기부은행 봉사자 모집,사직종합사회복지관,대한민국 부산광역시 동래구 사직2동 사직북로63번길,2019-03-07 2019-12-31
6,부산광역시 동래구,35.204898,129.0987962, 초중학생 학습지도 해주실 선생님을 모집합니다,오해피데이지역아동센터,대한민국 부산광역시 동래구 명장2동 충렬사로67번길 11 301호,2019-02-12 2019-12-31
7,부산광역시 동래구,35.2113842,129.0798625, 독거노인돌봄프로그램 업무 지원 ,동래구정신건강증진센터,대한민국 부산광역시 동래구 명륜동 명륜로187번길 56,2019-06-01 2019-12-31
8,부산광역시 동래구,,, 전문봉사,청소년폭력예방재단 부산본부,,2018-10-22 2019-10-21
9,부산광역시 동래구,35.2114393,129.0551981, 목욕봉사,황전양로원,대한민국 부산광역시 동래구 온천동 1737,2018-08-13 2019-12-31
10,부산광역시 동래구,35.2114393,129.0551981, 이용봉사,황전양로원,대한민국 부산광역시 동래구 온천동 1737,2018-08-13 2019-12-31
11,부산광역시 동래구,35.2114393,129.0551981, 목욕봉사  이미용봉사,황전요양원,대한민국 부산광역시 동래구 온천동 1737,2018-07-13 2019-12-31
12,부산광역시 동래구,35.217368,129.0853543, 동래구 성산현대요양병원에서 생활체육 봉사자 모집합니다,성산현대요양병원,대한민국 부산광역시 동래구 명륜동 2-62,2018-04-27 2019-12-31
13,부산광역시 동래구,35.217368,129.0853543, 동래구 성산현대요양병원에서 이미용 봉사자를 모십니다,성산현대요양병원,대한민국 부산광역시 동래구 명륜동 2-62,2018-01-01 2019-12-31
14,부산광역시 동래구,,, 상담 및 교육활동,청소년폭력예방재단 부산본부,,2018-11-01 2019-09-30
