,지역,시군구,제목,모집기관,봉사기간
0,대구광역시,남구,전화모집) 대명사회복지관 여름 축제 야외 물놀이장 안전관리 활동 보조,대명사회복지관,2019-07-22 ~ 2019-08-23
1,대구광역시,남구,어르신행복교실 컴퓨터 및 스마트폰 교육 자원봉사자 모집,대구광역시,2019-09-03 ~ 2019-12-20
2,대구광역시,남구,"[전화,메일신청] 대명사회복지관 청소년 야간 보호 교과목 멘토링",대명사회복지관,2019-06-25 ~ 2019-08-31
3,대구광역시,남구,2019 대구청년주간 자원봉사자 모집,대구광역시,2019-09-06 ~ 2019-09-08
4,대구광역시,남구,2019 세계자살예방의 날 기념 생명사랑 시민강좌 자원봉사자 모집,대구광역시,2019-09-10 ~ 2019-09-10
5,대구광역시,남구,대구요양병원 - 이미용 자원봉사자 모집,대구광역시 남구,2019-06-18 ~ 2019-09-18
6,대구광역시,남구,2019년 대구재능자원봉사단 신규 모집,대구광역시,2019-07-01 ~ 2019-09-30
7,대구광역시,남구,"[전화,메일신청]대명사회복지관 밑반찬 배달 자원봉사자 모집",대명사회복지관,2019-07-02 ~ 2019-09-30
8,대구광역시,남구,"청년발달 장애인 사회적 돌봄 사업 "" 한울 Family"" 봉사자 모집",남구종합사회복지관,2019-07-01 ~ 2019-09-30
9,대구광역시,남구,[전화신청]대명사회복지관 밑반찬 배달 자원봉사자 모집,대명사회복지관,2019-08-12 ~ 2019-10-31
0,대구광역시,남구,대명사회복지관 발달장애아동보조 모집,대명사회복지관,2019-07-16 ~ 2019-10-16
1,대구광역시,남구,전화 신청) 목련재가노인복지센터에서 봉사자를 모집합니다.,목련재가노인복지센터,2019-07-18 ~ 2019-10-17
2,대구광역시,남구,[전화] 신천정화활동 EM흙공 던지기,대구YWCA,2019-07-27 ~ 2019-10-26
