,지역,시군구,기관,주소
0,충청남도,홍성군,국가보훈처 충남서부보훈지청,충청남도 홍성군 문화로 91 홍성보훈지청
1,충청남도,홍성군,국가보훈처홍성보훈지청복지팀,충청남도 홍성군 문화로 91 홍성보훈지청
2,충청남도,홍성군,대전보호관찰소홍성지소,충청남도 홍성군 홍성읍 의사로72번길 30-14(모두빌딩 3층)
3,충청남도,홍성군,민주평화통일자문회의홍성군협의회,충청남도 홍성군  아문길 27 홍성군청 본관3층 민주평통
4,충청남도,홍성군,충청남도청,충청남도 홍성군 홍북읍 충남대로 21 민원실
5,충청남도,홍성군,홍성교도소,충청남도 홍성군 충서로 1245 홍성교도소
6,충청남도,홍성군,홍성교육지원청,충청남도 홍성군 충절로 998
7,충청남도,홍성군,홍성군농업기술센터,충청남도 홍성군 홍성읍 내포로 230 홍성군농업기술센터
8,충청남도,홍성군,홍성군드림스타트,충청남도 홍성군 충서로1318번길 37-13 홍성군드림스타트
9,충청남도,홍성군,홍성군청 가정행복과,충청남도 홍성군 홍성읍 아문길 31 홍성군청 가정행복과
0,충청남도,홍성군,민주평화통일자문회의 충남지역회의,충청남도 예산군  도청대로 600 충청남도 의회 106호
1,충청남도,홍성군,재단법인 충청남도평생교육진흥원,충청남도 홍성군 홍북읍 상하천로 58
2,충청남도,홍성군,한국법무보호복지공단,충청남도 홍성군 홍북면 충서로2376번길 30
3,충청남도,홍성군,홍성군보건소,충청남도 홍성군 홍성읍 문화로 106 별관 정신건강복지센터
4,충청남도,홍성군,홍성군보건소 정신건강복지센터,충청남도 홍성군 홍성읍 문화로 106 홍성군보건소 별과 1층 홍성군정신건강증진센터
5,충청남도,홍성군,홍성의료원주간보호센터,충청남도 홍성군 조양로 224 홍성의료원 별관2층 주간보호센터
6,충청남도,홍성군,홍성지역아동센터,충청남도 홍성군 홍성읍 560-12
7,충청남도,홍성군,홍성초등학교,충청남도 홍성군 홍성읍 조양로 43 홍성초등학교
8,충청남도,홍성군,홍주문화회관,충청남도 홍성군 홍성읍 내포로 164
9,충청남도,홍성군,홍주초등학교,충청남도 홍성군 홍성읍 조양로 100-10 홍주초등학교
0,충청남도,홍성군,느티나무어린이집,충청남도 홍성군 내포로136번길 29 느티나무어린이집
1,충청남도,홍성군,봉서보건진료소,충청남도 홍성군 금마면 금마로436번길 29 봉서보건진료소
2,충청남도,홍성군,충남도서관,충청남도 홍성군 홍북읍 도청대로 577 충남도서관
3,충청남도,홍성군,충남지방경찰청홍성경찰서,충청남도 홍성군 홍성읍 충서로 1254
4,충청남도,홍성군,홍성군 장애인 스포츠 센터,충청남도 홍성군 홍성읍 홍덕서로 78
5,충청남도,홍성군,홍성군 장애인체육회,충청남도 홍성군 홍성읍 홍덕서로 78 홍성군장애인스포츠센터
6,충청남도,홍성군,홍성군노인종합복지관,충청남도 홍성군 내포로146번길 30-11
7,충청남도,홍성군,홍성군승마장,충청남도 홍성군 서부면 남당항로 690 홍성군 승마장
8,충청남도,홍성군,홍성군장애인종합복지관,충청남도 홍성군 홍성읍 조양로33번길 17 홍성군장애인종합복지관
9,충청남도,홍성군,홍성문화원,충청남도 홍성군 홍성읍 충절로951번길 16 홍성문화원
0,충청남도,홍성군,다올 책사랑방 작은도서관,충청남도 홍성군 홍북읍 청사로48번길 16-1 2층 다올 책사랑방 작은도서관
1,충청남도,홍성군,참사랑지역아동센터,충청남도 홍성군 은하로 546
2,충청남도,홍성군,충청남도청어린이집,충청남도 홍성군 홍북읍 충남대로 21 충청남도어린이집
3,충청남도,홍성군,코오롱어린이집,충청남도 홍성군  문화로33번길 3 코오롱하늘채아파트 단지내
4,충청남도,홍성군,한사랑지역아동센터,충청남도 홍성군 홍성읍 내포로146번길 25
5,충청남도,홍성군,홍성군체육회,충청남도 홍성군 홍성읍 홍덕서로 78 홍주종합경기장 내
6,충청남도,홍성군,홍성노인전문병원,충청남도 홍성군 조양로 224 홍성노인전문병원
7,충청남도,홍성군,홍성서해푸드마켓,충청남도 홍성군 홍장북로 480 홍성서해푸드마켓
8,충청남도,홍성군,홍성의료원호스피스병동,충청남도 홍성군 조양로 224 홍성의료원 호스피스병동
9,충청남도,홍성군,홍성조류탐사과학관,충청남도 홍성군 남당항로 934 14
0,충청남도,홍성군,(사)한국청소년복지문화원 충남본부,충청남도 홍성군 홍북읍 도청대로 163 2층
1,충청남도,홍성군,광천공공도서관,충청남도 홍성군 광천읍 000
2,충청남도,홍성군,다문화가족지원센터,충청남도 홍성군 홍성읍 조양로75번길 17
3,충청남도,홍성군,대한민국 녹색환경문화 NGO연맹 충남본부,충청남도 홍성군 홍성읍 충서로 1506 상가동102-2호
4,충청남도,홍성군,무궁화어린이집,충청남도 홍성군 광천읍 홍남로 706-4 무궁화어린이집
5,충청남도,홍성군,장성어린이집,충청남도 홍성군 금마면 장성리 224-4
6,충청남도,홍성군,홍성군장애인가족지원센터,충청남도 홍성군 홍성읍 월계2길 3 2층(혜인빌딩)
7,충청남도,홍성군,홍성도서관,충청남도 홍성군 홍성읍 충절로 1050
8,충청남도,홍성군,홍성의료원,충청남도 홍성군 조양로 225 총무과
9,충청남도,홍성군,홍성의료원어린이집,충청남도 홍성군 조양로 224
0,충청남도,홍성군,(사)충청남도 장애인미디어인권협회,충청남도 홍성군 홍성읍 충서로 1506 102-1호
1,충청남도,홍성군,결성면자원봉사거점센터,충청남도 홍성군 결성면 홍남서로738번길 5 결성면사무소 2층  결성면 거점센터
2,충청남도,홍성군,꿈드림 지역아동센터,충청남도 홍성군 광천읍 광천로 396-13
3,충청남도,홍성군,문화in,충청남도 홍성군 결성면 홍남서로707번길 21-8
4,충청남도,홍성군,충청남도인생이모작지원센터,충청남도 홍성군 홍북면 상하천로 20-1 1층
5,충청남도,홍성군,한국스카우트 충남세종연맹,충청남도 홍성군 홍북면 청사로150번길 10 센트럴뉴스케어3층305호
6,충청남도,홍성군,홍북읍자원봉사거점센터,충청남도 홍성군 홍북면 홍학로 50 홍북면사무소 내포출장소
7,충청남도,홍성군,홍성군지속가능발전협의회,충청남도 홍성군 홍성읍 월산로 5 2층
8,충청남도,홍성군,홍성뷰티아카데미,충청남도 홍성군 의사로36번길 13 진선빌딩 4층
9,충청남도,홍성군,희망다락,충청남도 홍성군 홍성읍 내포로146번길 46 상가202호
0,충청남도,홍성군,갈산면자원봉사거점센터,충청남도 홍성군 갈산면 갈산로 93 갈산면사무소
1,충청남도,홍성군,광천읍자원봉사거점센터,충청남도 홍성군 광천읍 광천로 342 광천읍행정복지센터
2,충청남도,홍성군,"사회복지법인 좋은세상""아름다운 나라 어린이집""",충청남도 홍성군 홍성읍 백월로61번길 108
3,충청남도,홍성군,우리문화전문연희단체 꾼,충청남도 홍성군 홍북면 매죽헌길 423-51
4,충청남도,홍성군,홍동면자원봉사거점센터,충청남도 홍성군 홍동면 홍장남로 712 홍동면행정복지센터
