지역,시군구,기관,주소
충북,충청북도 제천시,사단법인 충북지역복지개발회 다함께돌봄센터,"충북 제천시 청풍호로10길 31 (강제동, 강저코아루파크)충북지역복지개발회 다함께돌봄센터"
충북,충청북도 제천시,사단법인 충북지역복지개발회,충청북도 제천시 용두천로 150 (교동)충북지역복지개발회
충북,충청북도 제천시,이포봉양지역아동센터,충청북도 제천시 봉양읍 주포로 98
충북,충청북도 제천시,물댄동산지역아동센터,충북 제천시 내제로39길 29 (청전동)물댄동산지역아동센터
충북,충청북도 제천시,제천YWCA,충북 제천시 덕산면 약초로 141덕산생명숲돌봄센터
충북,충청북도 제천시,사단법인 전국장애인부모연대 제천지회,충청북도 제천시 청전대로12길 16 (청전동)
충북,충청북도 제천시,홍광실버타운,충청북도 제천시 제천북로18길 9 (고암동)
충북,충청북도 제천시,제천시장애인보호작업장,충청북도 제천시 내토로73길22
충북,충청북도 제천시,제천실버홈,충청북도 제천시 고암동 제천북로18길9
충북,충청북도 제천시,제천시노인교실(노인회관),충청북도 제천시 청전동 의림대로33길 40제천시노인회관
충북,충청북도 제천시,세하앤,충청북도 제천시 흑석동 의병대로45길 60세하앤
충북,충청북도 제천시,사회복지법인 약산복지재단,충청북도 제천시 의병대로7길8
충북,충청북도 제천시,밀알한마음쉼터,충청북도 제천시 고명동  177-1
충북,충청북도 제천시,누리꿈터 덕산지역아동센터,충북 제천시 덕산면 약초로3길 172층
충북,충청북도 제천시,제천가톨릭복지관,충청북도 제천시 명륜로13길3
충북,충청북도 제천시,제천시니어클럽,충청북도 제천시 용두천로19길 1
충북,충청북도 제천시,새제천지역아동센터,충청북도 제천시 하소동  93-2 3/3
충북,충청북도 제천시,의료법인 명지의료재단 명지병원,충청북도 제천시 내토로991 (고암동)
충북,충청북도 제천시,사하의집,충북 제천시 흑석동 45-1
충북,충청북도 제천시,제천시건강가정지원센터,충북 제천시 의림동 32-1
충북,충청북도 제천시,제천노인복지센터,충청북도 제천시 명동 내제로5길12
충북,충청북도 제천시,사랑의교실지역아동센터,충북 제천시 동현동 237번지 2층
충북,충청북도 제천시,성도열린지역아동센터,충북 제천시 장락동 852 수정타운상가 201호
충북,충청북도 제천시,충북북부아동보호전문기관,충북 제천시 청전대로 118 (청전동)2층 충북북부아동보호전문기관
충북,충청북도 제천시,살림터,충청북도 제천시 봉양읍 배론성지3길24
충북,충청북도 제천시,제천사랑의집,충북 제천시 청전동482-79번지
충북,충청북도 제천시,신백아동복지관,충북 제천시 신백동26-3
충북,충청북도 제천시,하소아동복지관,충북 제천시 하소동348
충북,충청북도 제천시,명락노인종합복지관,충북 제천시 명동190-2
충북,충청북도 제천시,세하의집,충북 제천시 의병대로45길 58 (흑석동)세하의집
충북,충청북도 제천시,이하의집,충청북도 제천시 의병대로45길 58
충북,충청북도 제천시,살레시오의집,충북 제천시 봉양읍 구학리541번지
충북,충청북도 제천시,성보나벤뚜라 노인요양원,충청북도 제천시 명지동명지로 86-1
충북,충청북도 제천시,제천시노인종합복지관,충북 제천시 중앙로2가 26-1
충북,충청북도 제천시,제천장애인종합복지관,충북 제천시 청전동 689번지
충북,충청북도 제천시,제천종합사회복지관,충청북도 제천시 하소동 주공아파트4단지 (401~406동)345번지(용두대로23길 14)
충북,충청북도 제천시,제천시사회복지협의회,충북 제천시 내토로 390 (영천동)영천동833
