지역,시군구,기관,주소
충북,충청북도 옥천군,옥천수북요양원,충북 옥천군 옥천읍 지용로 207옥천수북요양원
충북,충청북도 옥천군,옥천군장애인가족지원센터,충북 옥천군 옥천읍 삼양로8길 9102호
충북,충청북도 옥천군,굿모닝주야간보호센타,충북 옥천군 옥천읍 옥각1길 33굿모닝주야간보호센타
충북,충청북도 옥천군,옥천군다문화가족지원센터,충청북도 옥천군 옥천읍 중앙로 126다목적회관 2층
충북,충청북도 옥천군,나실인치매재활전문요양원,충청북도 옥천군 안내면 안내회남로 387-1나실인치매재활전문요양원
충북,충청북도 옥천군,중앙노인요양원,충청북도 옥천군 옥천읍 중앙로17-22
충북,충청북도 옥천군,별뜰 사회복귀시설,충청북도 옥천군 옥천읍 삼청3길40
충북,충청북도 옥천군,옥천군정신건강증진센터,충북 옥천군 옥천읍 삼양로8길 10 건강증진센터 3층
충북,충청북도 옥천군,의료법인 도담의료재단,충북 옥천군 옥천읍삼청리 521-3
충북,충청북도 옥천군,옥천장애인자립생활센터,충청북도 옥천군 옥천읍 성암1길33-1
충북,충청북도 옥천군,복지공감,충북 옥천군 옥천읍금구리 40
충북,충청북도 옥천군,둥지노인전문요양원,충북 옥천군 군북면증약리 128-4
충북,충청북도 옥천군,충북남부아동보호전문기관,충북 옥천군 옥천읍 문정1길 19
충북,충청북도 옥천군,옥천군노인장애인복지관,충청북도 옥천군 옥천읍 삼양로8길9
충북,충청북도 옥천군,청산원,충북 옥천군 옥천읍 삼청리572-1번지
충북,충청북도 옥천군,영실애육원,충북 옥천군 옥천읍 대천리 479-1
충북,충청북도 옥천군,사회복지법인 부활원,충북 옥천군 군북면 이백리 39
충북,충청북도 옥천군,영생원,충북 옥천군 옥천읍 삼청 3길 34번지
충북,충청북도 옥천군,옥천꽃동네성모노인요양원,충청북도 옥천군 매화길79
