지역,시군구,기관,주소
충북,충청북도 진천군,본정노인요양원,충북 진천군 문백면 농다리로 80-8본정노인요양원
충북,충청북도 진천군,사과나무지역아동센터,충북 진천군 진천읍 농다리로 1413사과나무지역아동센터
충북,충청북도 진천군,꽃동네장애인공동생활가정 꿈의집,충청북도 진천군 덕산면 대하로 195 (충북혁신도시 영무예다음 2차아파트)201동 203호
충북,충청북도 진천군,진천군다문화가족지원센터,충청북도 진천군 진천읍 중앙북1길 11-10
충북,충청북도 진천군,진천군청소년수련관,충청북도 진천군 진천읍 포석길37-10
충북,충청북도 진천군,충청북도 진천군청소년상담복지센터,"충청북도 진천군 진천읍 포석길37-10, 4층"
충북,충청북도 진천군,진천군건강가정지원센터,충청북도 진천군 진천읍 중앙북1길11-10
충북,충청북도 진천군,진천군장애인복지관,충청북도 진천군 진천읍 문화6안길14-14
충북,충청북도 진천군,생거진천노인복지센터 공동생활가정,충청북도 진천군 문백면 문덕1길 63번지
충북,충청북도 진천군,평안의집,충청북도 진천군 문백면 농다리로 1011-32
충북,충청북도 진천군,초정노인복지센터,충청북도 청원군 내수읍 우산길 91 초정노인복지센터
충북,충청북도 진천군,진천군수화통역센터,충청북도 진천군 중앙북1길11-10 생거진천종합사회복지관2층
충북,충청북도 진천군,의료법인 건명의료재단 진천성모병원,충청북도 진천군 중앙북로 36진천성모병원
충북,충청북도 진천군,진천시니어클럽,충북 진천군 진천읍벽암리 570-1
충북,충청북도 진천군,뜰안지역아동센터,충북 진천군 이월면송림리 329
충북,충청북도 진천군,생거진천노인복지센터,충청북도 진천군 문백면 문덕1길 63생거진천노인복지센터
충북,충청북도 진천군,가나안복지마을,충북 진천군 백곡면 명암길 94-54명암리 489
충북,충청북도 진천군,진천군정신복지센터,충북 진천군 진천읍 벽암리중앙북1길 11-8 진천군보건소 별관 2층 진천군정신보건센터
충북,충청북도 진천군,진천시민지역아동센터,충청북도 진천군 진천읍 혜원길 12진천시민지역아동센터
충북,충청북도 진천군,진천군기초푸드뱅크,충북 진천군 진천읍 상산로 42진천군기초푸드뱅크
충북,충청북도 진천군,청담요양원,충북 진천군 초평면 은암리은암리 39번지
충북,충청북도 진천군,진천원광은혜의집,충북 진천군 문백면 태락리459
충북,충청북도 진천군,진천군노인복지관,충북 진천군 진천읍 읍내리625
충북,충청북도 진천군,진천군사회복지협의회,충청북도 진천군 진천읍 중앙북1길 11-10생거진천종합사회복지관 2층 진천군사회복지협의회
