,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,서울특별시 도봉구,37.6541085,127.0384056, [긴급]도봉구건강가정지원센터] 행정업무 봉사자 모집,도봉구건강가정지원센터,대한민국 서울특별시 도봉구 창동 303,2019-08-24 2019-08-24
1,서울특별시 도봉구,37.65896610000001,127.0359413, [도봉노인] 어르신 이동차량 운전 봉사자 모집,도봉노인종합복지관,대한민국 서울특별시 도봉구 쌍문동 도당로2길 12-13,2019-09-17 2019-09-17
2,서울특별시 도봉구,37.6693115,127.0326004, 년 별별 마을학교 아동 프로그램 보조 자원봉사자 모집,방아골종합사회복지관,대한민국 서울특별시 도봉구 방학2동 396-19,2019-08-26 2019-11-30
3,서울특별시 도봉구,37.65896610000001,127.0359413, [도봉노인] 노년사회화교육 프로그램 대기자 접수 업무,도봉노인종합복지관,대한민국 서울특별시 도봉구 쌍문동 도당로2길 12-13,2019-08-27 2019-08-27
4,서울특별시 도봉구,37.6696229,127.0465415, 장애인 방과후교실 자원봉사자 모집 안내,도봉장애인 종합복지관,대한민국 서울특별시 도봉구 도봉동 마들로 668,2019-08-21 2019-12-31
5,서울특별시 도봉구,37.6541085,127.0384056, [도봉구건강가정지원센터] 영유아 자녀돌봄 봉사자 모집,도봉구건강가정지원센터,대한민국 서울특별시 도봉구 창동 303,2019-08-31 2019-08-31
6,서울특별시 도봉구,37.6696229,127.0465415, 바꿈생활아카데미 박일 캠프 자원봉사자 모집 안내,도봉장애인 종합복지관,대한민국 서울특별시 도봉구 도봉동 마들로 668,2019-09-19 2019-09-20
7,서울특별시 도봉구,37.6679681,127.0470432, 사무보조 봉사자 모집 ,도봉구치매지원센터,대한민국 서울특별시 도봉구 방학동 720-33,2019-08-23 2019-08-23
8,서울특별시 도봉구,37.6696229,127.0465415, 멘토링 프로그램 자원봉사자 모집 안내,도봉장애인 종합복지관,대한민국 서울특별시 도봉구 도봉동 마들로 668,2019-05-01 2019-12-31
9,서울특별시 도봉구,37.6696229,127.0465415, 노래교실 자원봉사자 모집 안내,도봉장애인 종합복지관,대한민국 서울특별시 도봉구 도봉동 마들로 668,2019-08-14 2019-12-31
10,서울특별시 도봉구,37.6696229,127.0465415, 중증 뇌병변장애인 평생교육프로그램 지원 봉사자 모집,도봉장애인 종합복지관,대한민국 서울특별시 도봉구 도봉동 마들로 668,2019-08-14 2019-12-31
11,서울특별시 도봉구,37.6696229,127.0465415, 발달장애인 평생교육프로그램 지원 봉사자 모집,도봉장애인 종합복지관,대한민국 서울특별시 도봉구 도봉동 마들로 668,2019-08-14 2019-12-31
12,서울특별시 도봉구,37.6696229,127.0465415, 탁구교실 자원봉사자 모집 안내,도봉장애인 종합복지관,대한민국 서울특별시 도봉구 도봉동 마들로 668,2019-08-14 2019-11-30
13,서울특별시 도봉구,37.6696229,127.0465415, 정보화교육(컴퓨터) 지원 봉사자 모집 안내,도봉장애인 종합복지관,대한민국 서울특별시 도봉구 도봉동 마들로 668,2019-08-14 2019-11-30
14,서울특별시 도봉구,37.6696229,127.0465415, 배드민턴 프로그램 진행 보조,도봉장애인 종합복지관,대한민국 서울특별시 도봉구 도봉동 마들로 668,2019-08-14 2019-12-31
0,서울특별시 도봉구,37.6820824,127.0435512, 이미용 자원봉사자 모집합니다,도봉동노인복지센터,대한민국 서울특별시 도봉구 도봉1동 580-5,2019-09-02 2019-12-30
1,서울특별시 도봉구,37.6696229,127.0465415, [도봉서원종합사회복지관] 우리마을 바자회 시즌 바자회 부스 운영지원 봉사자 모집,도봉서원종합사회복지관,대한민국 서울특별시 도봉구 도봉동 마들로 668,2019-08-29 2019-08-30
2,서울특별시 도봉구,37.6869218,127.0445526, 여성시각장애인 그룹홈 실내외 환경 미화,도봉케인스홈,대한민국 서울특별시 도봉구 도봉동 도봉산3길 7-5 401호,2019-08-20 2019-12-31
3,서울특별시 도봉구,,, [급구] 어린이도서관 사서 자원봉사자 모집,삼양동종합복지센터,,2019-08-08 2019-12-31
4,서울특별시 도봉구,37.65896610000001,127.0359413, [도봉노인] 도봉구 복지박람회 스텝 모집,도봉노인종합복지관,대한민국 서울특별시 도봉구 쌍문동 도당로2길 12-13,2019-09-06 2019-09-06
5,서울특별시 도봉구,37.6764777,127.0471782, 지적장애인 한글 산수 교육 지원 ,도봉노적성해장애인자립생활센터,대한민국 서울특별시 도봉구 도봉동 도봉로164길 33-25,2019-09-01 2019-12-31
