지역,시군구,기관,주소
경기,경기도 구리시,구리시장애인종합복지관,경기 구리시 이문안로 86-1 (수택동)구리시장애인종합복지관
경기,경기도 구리시,교문주간보호센터,경기도 구리시 동구릉로6번길 13-1 (교문동)대원빌딩
경기,경기도 구리시,갈매사회복지관,"경기도 구리시 갈매동갈매순환로 143, LH갈매1단지 101동"
경기,경기도 구리시,구리은혜의집,"경기도 구리시 이문안로136번길14-9, 201호"
경기,경기도 구리시,해냄일터,"경기도 구리시 검배로126, 4동"
경기,경기도 구리시,행복한일터(장애인보호작업장),경기도 구리시 수택3동851번 수평빌딩 2층
경기,경기도 구리시,굿네이버스 경기구리남양주지부,"경기도 구리시 수택동 검배로36 (수택동, 아이프랜드빌딩 801호)"
경기,경기도 구리시,구리시건강가정지원센터,경기도 구리시 교문동256-10 건영빌딩 3층 구리시건강가정지원센터
경기,경기도 구리시,구리시다문화가족지원센터,경기 구리시 교문동 256-10번지 건영빌딩 3층 (쌍용자동차건물)
경기,경기도 구리시,한나의집,경기 구리시 사노동544-3
경기,경기도 구리시,구리샬롬의집,경기 구리시 갈매동179-3
경기,경기도 구리시,구리시종합사회복지관,경기 구리시 벌말로129번길 50 (토평동)구리시종합사회복지관
