지역,시군구,기관,주소
인천,인천광역시 부평구,참사랑요양원,인천 부평구 장제로 73 (부평동)3층
인천,인천광역시 부평구,효드림노인복지센터,인천 부평구 마장로 338 (산곡동)남양빌딩 3층
인천,인천광역시 부평구,삼산재가노인지원서비스센터,인천 부평구 평천로 447 (삼산동)107동 1층
인천,인천광역시 부평구,하선노인전문요양원,인천 부평구 세월천로 34 (청천동)대우프라자 401호
인천,인천광역시 부평구,참빛요양원,인천 부평구 주부토로 261 (갈산동)신협빌딩 304호
인천,인천광역시 부평구,신혜요양원,인천 부평구 장제로 361 (갈산동)501호
인천,인천광역시 부평구,봄날인천요양원,인천 부평구 안남로 413 (청천동).
인천,인천광역시 부평구,참존요양원,인천 부평구 부평북로 399 (삼산동)401호
인천,인천광역시 부평구,참마음요양원,인천 부평구 장제로 73 (부평동)2층
인천,인천광역시 부평구,사랑의요양원3호점,인천 부평구 대정로 92 (부평동).
인천,인천광역시 부평구,인천지역아동센터공부방연합회,인천 부평구 경인로 787 (십정동)2층
인천,인천광역시 부평구,자경요양원,인천 부평구 체육관로 30 (삼산동)1001호
인천,인천광역시 부평구,가족사랑삼산요양원,인천 부평구 체육관로 38 (삼산동)901호
인천,인천광역시 부평구,가족요양원,인천 부평구 마장로 256 (산곡동)301호
인천,인천광역시 부평구,(사)인천농아인협회 부평구지회,인천 부평구 부평대로167번길 54 (청천동)505-1호
인천,인천광역시 부평구,정강의료재단 위드미요양원,인천 부평구 부흥로 329 (부평동)302호
인천,인천광역시 부평구,효사랑요양원2,인천 부평구 충선로203번길 16 (삼산동)801호
인천,인천광역시 부평구,효사랑요양원1,인천 부평구 충선로203번길 16 (삼산동)801호
인천,인천광역시 부평구,하나실버케어,인천광역시 부평구 길주로 639 (삼산동)6층
인천,인천광역시 부평구,로뎀복지요양원,인천광역시 부평구 체육관로 14 (삼산동)1001호
인천,인천광역시 부평구,핸인핸 부평,인천광역시 부평구 동수로 87 (부평동)핸인핸부평
인천,인천광역시 부평구,대한예수교장로회 예그린교회 섬김요양원,인천광역시 부평구 굴포로7번길 31 (갈산동).
인천,인천광역시 부평구,혜인주간보호센터,인천광역시 부평구 마장로 24 (십정동)3층
인천,인천광역시 부평구,온정데이케어주야간보호센터,인천광역시 부평구 세월천로 34 (청천동)대우프라자 213호
인천,인천광역시 부평구,다드림지역아동센터,인천광역시 부평구 항동로45번길 8 (일신동)1층
인천,인천광역시 부평구,사회복지법인 밀알복지재단 인천지부,인천광역시 부평구 평천로 290 (갈산동)402호
인천,인천광역시 부평구,고은미소요양원,인천광역시 부평구 주부토로 261 (갈산동)501호
인천,인천광역시 부평구,참마음요양원,인천광역시 부평구 장제로 73 (부평동)2층
인천,인천광역시 부평구,재단법인더필잎장수식품연구재단더필잎요양병원,인천광역시 부평구 장제로 175 (부평동)
인천,인천광역시 부평구,굿힐링요양원,"인천광역시 부평구 주부토로223, 금강프라자 601호"
인천,인천광역시 부평구,나다의료재단소망요양원,인천광역시 부평구 장제로137
