지역,시군구,기관,주소
인천,인천광역시 동구,인천광역시동구노인인력개발센터,인천 동구 샛골로 120 (송림동)5층 동구노인인력개발센터
인천,인천광역시 동구,동구한마음종합복지관,인천광역시 동구 만석로 53 (만석동)동구한마음종합복지관
인천,인천광역시 동구,행복한효요양원2호점,인천광역시 동구 송림로 24 (금곡동)206호
인천,인천광역시 동구,미래간호요양원2호점,"인천광역시 동구 송림로24, 501호"
인천,인천광역시 동구,미래간호요양원,"인천광역시 동구 송림로24, 502호"
인천,인천광역시 동구,아가페요양원,"인천광역시 동구 송림로24, 304호(두손피카디리빌딩)"
인천,인천광역시 동구,동구중독관리통합지원센터,인천광역시 동구 만석동 인중로 3772층
인천,인천광역시 동구,사단법인 인천여성의전화,인천 부평구 동수로 165 (부개동)1층
인천,인천광역시 동구,행복한효요양원,인천광역시 동구 금곡동  33-2
인천,인천광역시 동구,사단법인 여성인권동감,인천광역시 연수구 한나루로71 202호
인천,인천광역시 동구,인천연탄은행,인천 동구 송현동 56-225
인천,인천광역시 동구,성언의집 재가노인지원서비스센터,인천광역시 동구 화도진로79번길 10 (화평동)성언의집무료급식소
인천,인천광역시 동구,금창지역아동센터,인천 동구 금곡동 50-15번지
인천,인천광역시 동구,인천동구정신건강복지센터,인천광역시 동구 만석동  43-235번지 2층
인천,인천광역시 동구,인천광역시청소년상담복지센터,인천 동구 박문로 1 (송림동)가톨릭청소년센터 1층
인천,인천광역시 동구,인천광역시의료원,인천 동구 송림동318-1
인천,인천광역시 동구,동구노인문화센터,인천 동구 송현동156번지
인천,인천광역시 동구,인천동구치매센터 희망의집,인천 동구 송림동97-9
인천,인천광역시 동구,창영사회복지관,인천 동구 창영동 42
인천,인천광역시 동구,송림종합사회복지관,인천 동구 송림1동43번길 35
인천,인천광역시 동구,동구노인복지관,인천 동구 송림동 124-48
인천,인천광역시 동구,보라매보육원,인천 동구 화도진로 126 (화수동)보라매보육원
