지역,시군구,기관,주소
인천,인천광역시 중구,인천시지체장애인협회 중구지회,인천 중구 참외전로72번길 25 (전동)1층
인천,인천광역시 중구,인천광역시중구장애인주간보호센터,인천 중구 매소홀로 10 (신흥동3가).
인천,인천광역시 중구,우리들효요양원,인천 중구 인중로 178 (사동)5층
인천,인천광역시 중구,예지요양원,인천 중구 개항로 82 (경동).
인천,인천광역시 중구,라이온코리아 주식회사,인천광역시 중구 서해대로140번길 23 (신흥동3가)라이온코리아 주식회사
인천,인천광역시 중구,우리들요양원,인천광역시 중구 우현로90번길 1-6 (인현동).
인천,인천광역시 중구,사회복지법인 효성어린이집,"인천광역시 중구 중산동 백운로34, 효성어린이집"
인천,인천광역시 중구,수요양원,"인천 중구 큰우물로 16 (용동), 구 인형극장"
인천,인천광역시 중구,예봄요양원,인천광역시 중구 우현로67번길 1-6
인천,인천광역시 중구,가족같은효성요양원,인천 중구 항동7가 58-155
인천,인천광역시 중구,다정노인요양원,인천 중구 경동231-6 다정노인요양원
인천,인천광역시 중구,월디지역아동센터,인천 중구 참외전로72번길 25 (전동)동인천행정복지센터3층
인천,인천광역시 중구,(재)가톨릭아동청소년재단,인천 동구 박문로 1 (송림동)가톨릭청소년센터 4층
인천,인천광역시 중구,중구노인복지관,인천 중구 제물량로80번길 3-24 (신흥동2가)3-24
인천,인천광역시 중구,인천광역시중구장애인종합복지관,인천 중구 신흥동3가30-17
인천,인천광역시 중구,예지요양병원,인천 중구 경동187-3
인천,인천광역시 중구,중구재가노인지원서비스센터,인천 중구 사동15-11 범진빌딩 401호
인천,인천광역시 중구,인하대병원,인천 중구 신흥동3가 인하대학병원진료지원팀
인천,인천광역시 중구,인천기독병원,인천 중구 율목동 237
인천,인천광역시 중구,성미가엘종합사회복지관,인천 중구 내동3-5
인천,인천광역시 중구,사회복지법인 응정재단 디차힐,인천 중구 마장포로29번길 4 (중산동)2층 사무실
