,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,경상북도 경산시,,, 경북가정위탁지원센터 홍보 도우미 모집,경북가정위탁지원센터,,2019-08-20 2019-12-31
1,경상북도 경산시,,, 경산시<성락원>학생 자원봉사자 모집,사회복지법인 성락원,,2019-08-24 2019-08-24
2,경상북도 경산시,,, 경산시정신건강복지센터 [사무업무보조] 자원봉사자를 모집합니다,경산시정신건강복지센터,,2019-08-09 2019-12-31
3,경상북도 경산시,,, 정서및이 미용,전원요양원,,2019-08-06 2019-12-31
4,경상북도 경산시,,, 정서및이 미용,전원요양원,,2019-08-06 2019-12-31
5,경상북도 경산시,,, 어르신이 행복한 자인삼성요양센터에서 정기적으로 활동할 이미용 의료자원봉사자를 찾습니다,자인삼성요양센터,,2019-08-01 2020-07-31
6,경상북도 경산시,,, 경산시<성락원>정기 이미용 봉사자 모집 ,사회복지법인 성락원,,2019-07-24 2020-12-31
7,경상북도 경산시,,, 어르신이 행복한 자인삼성요양센터에서 정기적으로 활동할 예체능 자원봉사자를 찾습니다,자인삼성요양센터,,2019-08-01 2020-07-31
8,경상북도 경산시,,, 정서및이 미용,전원요양원,,2019-07-01 2019-12-31
9,경상북도 경산시,,, 정서및이 미용,전원요양원,,2019-07-12 2019-12-31
10,경상북도 경산시,,, 프로그램보조활동,(사) 경북지적장애인복지협회 경산시지부,,2019-06-13 2019-12-31
11,경상북도 경산시,,, 초등부 합창지도,황제지역아동센터,,2019-06-01 2019-11-30
12,경상북도 경산시,,, 프로그램보조활동,(사) 경북지적장애인복지협회 경산시지부,,2019-02-12 2020-12-31
13,경상북도 경산시,,, [경산 양지요양병원]프로그램 자원봉사자 구합니다,양지의료재단 양지요양병원,,2019-01-01 2019-12-31
14,경상북도 경산시,,, [경산 양지요양병원]이미용 자원봉사자 모집합니다,양지의료재단 양지요양병원,,2019-01-01 2019-12-31
0,경상북도 경산시,,, 경산시어르신복지센터 도시락 배달 차량지원 자원봉사자 모집,경산시어르신복지센터,,2019-01-11 9999-99-99
1,경상북도 경산시,,, 자인삼성요양센터 자원봉사 모집중,자인삼성요양센터,,2019-01-01 2020-12-31
2,경상북도 경산시,,, 노래공연이나 재능기부봉사자 모집,의료법인 동오의료재단 동오요양원,,2018-12-01 2019-11-30
3,경상북도 경산시,,, 시설 생활 지원,베데스다 노인요양공동생활가정,,2018-03-12 2019-12-31
