지역,시군구,기관,주소
전북,전라북도 임실군,동그라미지역아동센터,전북 임실군 관촌면 사선로 552층
전북,전라북도 임실군,의료법인 예본의료재단 선요양병원,전북 임실군 덕치면 사곡1길 9-8선요양병원
전북,전라북도 임실군,임실군장애인보호작업장,전북 임실군 임실읍 호국로 1640-1.
전북,전라북도 임실군,온누리사회적협동조합,전라북도 임실군 운암면 운암1길 9.
전북,전라북도 임실군,임실시니어클럽,전북 임실군 임실읍 봉황로 1612층
전북,전라북도 임실군,임실군북부권노인복지관,전라북도 임실군 관촌면 사선1길 24임실군북부권노인복지관
전북,전라북도 임실군,임실군노인복지관,전북 임실군 임실읍이도리 241
전북,전라북도 임실군,크리스찬복지재단 로뎀하우스,전북 임실군 신평면원천리 646-1
전북,전라북도 임실군,임실군다문화가족지원센터,전북 임실군 임실읍이도리 236-2 (2층)
전북,전라북도 임실군,동행,전라북도 임실군 임실읍 호국로1716-15
전북,전라북도 임실군,사랑요양원,전라북도 임실군 삼계면 충효로 1623-4.
전북,전라북도 임실군,관촌원광수양원,전라북도 임실군 관촌면 공덕1길39
전북,전라북도 임실군,임실노인복지센터,전북 임실군 관촌면 관촌리281-4
