,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,경상남도 창원시,,, 어르신 식사조력,의)위더스의료재단위더스병원,,2019-09-01 2019-09-30
1,경상남도 창원시,,, 노래교실웃음치료 힐링 기타등,마산주원재활주간보호센터,,2019-08-22 2019-12-31
2,경상남도 창원시,,, 경남대앞센터 헌혈캠페인 및 안내 봉사자 모집(월 일 토요일 오전 오후),대한적십자사 경남혈액원,,2019-08-24 2019-08-24
3,경상남도 창원시,,, 레고마을 봉사자 모집,마산종합사회복지관,,2019-09-02 2019-09-30
4,경상남도 창원시,,, 아동 방과후 교실 봉사자 모집 ,마산종합사회복지관,,2019-09-02 2019-09-30
5,경상남도 창원시,,, [창원성산종합사회복지관]홍보물 배포 활동,창원성산종합사회복지관,,2019-09-02 2019-09-11
6,경상남도 창원시,,, 중등 학습 지도,상남지역아동센터,,2019-09-21 2019-12-21
7,경상남도 창원시,,, 중등 학습 지도,상남지역아동센터,,2019-09-14 2019-12-14
8,경상남도 창원시,,, 마산무학여고 레드캠페이너 헌혈홍보캠페인(),대한적십자사 경남혈액원,,2019-08-31 2019-08-31
9,경상남도 창원시,,, 마산무학여고 레드캠페이너 헌혈홍보캠페인(),대한적십자사 경남혈액원,,2019-08-24 2019-08-24
10,경상남도 창원시,,, [경남종합사회복지관] 세계자살예방의날 기념 청소년 포럼 행사 업무보조 ,경남종합사회복지관,,2019-09-05 2019-09-05
11,경상남도 창원시,,, 신세계요양병원 프로그램보조,의료법인 청록의료재단 신세계요양병원,,2019-08-26 2019-09-30
12,경상남도 창원시,,, 집단활동 보조 업무,꿈드림 아동청소년 발달상담센터,,2019-08-16 2019-12-27
13,경상남도 창원시,,, 재능기부 및 시설봉사(취미활동 및 재능나누기),해찬솔노인복지센터,,2019-08-15 2019-12-31
14,경상남도 창원시,,, 창원헌혈의집 (토) 자원봉사자 모집(오후) ,대한적십자사 경남혈액원,,2019-08-24 2019-08-24
0,경상남도 창원시,,, 창원헌혈의집 (토) 자원봉사자 모집(오전) ,대한적십자사 경남혈액원,,2019-08-24 2019-08-24
1,경상남도 창원시,,, [평화와 통일을 위한 사회적대화 경남지역 숙의토론회]행사 자원봉사자 모집,(사)경남좋은학교운동연합,,2019-08-29 2019-08-29
2,경상남도 창원시,,, 년 세계 자살예방의 날 기념행사 진행보조,경상남도광역정신건강복지센터,,2019-09-06 2019-09-06
3,경상남도 창원시,,, 행사 보조,사)사랑나눔 종이비행기,,2019-08-12 2019-08-30
4,경상남도 창원시,,, 변화의시나리오 성매매를인권으로 안전한 창원 캠페인 함께해주실 분,사)경남여성회부설 여성인권상담소,,2019-09-06 2019-09-06
5,경상남도 창원시,,, 창원시장애인종합복지관에서 체육활동 봉사자를 모집합니다,창원시장애인종합복지관,,2019-09-07 2019-09-29
6,경상남도 창원시,,, 스티커아웃리치 함께하실 자원봉사자님 ,사)경남여성회부설 여성인권상담소,,2019-08-27 2019-08-27
7,경상남도 창원시,,, [창원성산종합사회복지관]경로식당 주방 조리봉사자,창원성산종합사회복지관,,2019-09-05 2019-12-26
8,경상남도 창원시,,, 사랑나눔 종이비행기 행사시설에 필요한 봉사자,사)사랑나눔 종이비행기,,2019-09-22 2019-09-22
9,경상남도 창원시,,, [금강노인종합복지관] 교육프로그램 수납 자원봉사자 모집,금강노인종합복지관,,2019-08-23 2019-08-27
10,경상남도 창원시,,, 장수사진 포토샵 봉사활동,경상남도사회복지협의회,,2019-09-01 2020-08-31
