지역,시군구,기관,주소
경북,경상북도 안동시,안동시수어통역센터,경북 안동시 영호6길 31 (옥야동)3층
경북,경상북도 안동시,(의) 안동병원,경북 안동시 앙실로 11 (수상동).
경북,경상북도 안동시,안동병원 전문요양센터,경북 안동시 뒨지게길 69 (정하동).
경북,경상북도 안동시,1318꿈나무지역아동센터,경북 안동시 번영1길 7 (천리동)2층
경북,경상북도 안동시,나천복지회 아름다운마을,경북 안동시 임하면 충효로 2589.
경북,경상북도 안동시,사회복지법인 혜성재단 혜성노인복지센터,경북 안동시 경동로 1462-23 (송천동).
경북,경상북도 안동시,실버벨요양원,경북 안동시 배고개길 60 (수하동).
경북,경상북도 안동시,호민장애인보호작업장,경북 안동시 경북대로 8176 (수상동).
경북,경상북도 안동시,참사랑장애인단기보호시설,경북 안동시 북후면 광평2길 106-25.
경북,경상북도 안동시,안동시중증장애인자립지원센터,경북 안동시 단원로 214-3 (화성동).
경북,경상북도 안동시,안기꿈터지역아동센터,경북 안동시 제비원로 219-1 (안기동).
경북,경상북도 안동시,참사랑장애인주간보호시설,경북 안동시 북후면 광평2길 106-25.
경북,경상북도 안동시,밝은세상공부방,경상북도 안동시 제비원로 113 (당북동)2층
경북,경상북도 안동시,경북여성장애인성폭력상담소,경상북도 안동시 태화중앙로 60-1 (태화동)경북여성장애인성폭력상담소
경북,경상북도 안동시,안동시장애인생활이동지원센터,"경상북도 안동시 옥야동 영호6길31 (옥야동,2층)"
경북,경상북도 안동시,사)한국지체장애인협회 경북협회 안동시지회,경상북도 안동시 충효로 4462 (정하동)성지빌딩 4층
경북,경상북도 안동시,안나의집,경상북도 안동시 남후면 암산길 258-12안나의집
경북,경상북도 안동시,평강의집,경상북도 안동시 길안면 잉골길 66-11
경북,경상북도 안동시,인교보호작업장,경상북도 안동시 서후면 이송천한터길 45-53인교보호작업장
경북,경상북도 안동시,(사)경북지적발달장애인복지협회 안동시지부,경상북도 안동시 제비원로 3291층
경북,경상북도 안동시,안동재활원,경상북도 안동시 이송천한터길45-53
경북,경상북도 안동시,안동요양원,경상북도 안동시 이송천한터길45-53
경북,경상북도 안동시,안동애명요양원,경상북도 안동시 북후면 도촌리 846-5
경북,경상북도 안동시,굿네이버스 인터내셔날 경북북부지부,경북 안동시 광명로 159 (옥동)201호 좋은마음센터
경북,경상북도 안동시,샘뜰공부방,경상북도 안동시 남선면 이천리 829-103
경북,경상북도 안동시,우리동네공부방,경상북도 안동시 운안동344-52(단원로 95번지)
경북,경상북도 안동시,희망샘지역아동센터,경상북도 안동시 송현동  301-6번지 301호
경북,경상북도 안동시,케이티엔지 경북본부,경북 안동시 당북동 393-1번지
경북,경상북도 안동시,풍산정자지역아동센터,경북 안동시 풍산읍안교리 113-6번지
경북,경상북도 안동시,안동지역아동센터,경상북도 안동시 은행나무로106-5 안동시종합사회복지관 3층
