지역,시군구,기관,주소
부산,부산광역시 연제구,월드비전어린이집,부산 연제구 연수로 135 (연산동)월드비전어린이집
부산,부산광역시 연제구,주식회사케이티앤지부산본부,부산 연제구 월드컵대로 83 (연산동)주식회사케이티앤지부산본부
부산,부산광역시 연제구,부산동부해바라기센터,부산 연제구 월드컵대로 359 (거제동)부산의료원 지하1층
부산,부산광역시 연제구,앤설리반재가장기요양센터,부산 연제구 중앙대로 1078 (연산동)1211호
부산,부산광역시 연제구,혜원재가노인지원서비스센터,부산 연제구 묘봉산로 31-1 (연산동)연산동 1114-2
부산,부산광역시 연제구,연제구노인복지관,부산 연제구 고분로 188 (연산동)연제구노인복지관
부산,부산광역시 연제구,사회복지법인 동주,부산광역시 연제구 거제대로 215 (거제동)오대빌딩 3~4층
부산,부산광역시 연제구,큰별요양원,부산광역시 연제구 과정로131-2
부산,부산광역시 연제구,건강한사람들의료재단 프리마요양병원,부산광역시 금정구 고분로100
부산,부산광역시 연제구,의료법인정수사의료재단 연산관자재요양병원,부산광역시 연제구 과정로128
부산,부산광역시 연제구,연산요양병원,부산광역시 연제구 연산6동1849-8
부산,부산광역시 연제구,나라의료재단 연제나라요양병원,부산광역시 연제구 거제동 중앙대로 1175
부산,부산광역시 연제구,연제구정신건강복지센터,부산 연제구 연제로 2 (연산동)연제구정신건강복지센터
부산,부산광역시 연제구,연화원,부산광역시 연제구 연산5동  715-8
부산,부산광역시 연제구,노송의료재단 시티요양병원,부산광역시 연제구 연산5동  702-9 뉴그랜드오피스텔2 3층
부산,부산광역시 연제구,버텅장애인자립생활센터,"부산광역시 연제구 명륜로2번길 7 (거제동, 삼익퓨쳐타워아파트)101-302"
부산,부산광역시 연제구,부산직업재활원,부산광역시 연제구 연산9동  10-50번지
부산,부산광역시 연제구,마리아모자원,부산광역시 연제구 거제2동  802-3
부산,부산광역시 연제구,(재)한국마약퇴치운동본부,"부산광역시 동구 초량3동1169-2, 부산시약사회 4층"
부산,부산광역시 연제구,라온그룹홈,부산광역시 연제구 해맞이로61번길52.  502호
부산,부산광역시 연제구,안심의료재단 안심요양병원,부산광역시 연제구 과정로222
부산,부산광역시 연제구,거제종합사회복지관,부산광역시 연제구 거제2동  1179-4
부산,부산광역시 연제구,부산광역자활센터,부산 연제구 거제천로 89 (거제동)이안빌딩 4층
부산,부산광역시 연제구,희망학교장애인주간보호센터,부산 연제구 연산2동 1643-1번지
부산,부산광역시 연제구,월드비전 부산지부,부산광역시 연제구 마곡천로29-8 2층 월드비전 부산지부
부산,부산광역시 연제구,어린이재단 부산지역본부,부산광역시 연제구 중앙대로1255 함조회관 3층 및 6층
부산,부산광역시 연제구,(사)한국농아인협회부산,부산 연제구 연산2동 775-59번지 물만골빌딩 5층
부산,부산광역시 연제구,부산광역시육아종합지원센터,부산 연제구 연산1동 581-3
부산,부산광역시 연제구,(사)부산돌봄사회서비스센터,부산 연제구 거제동457-10 이안빌딩 6층
부산,부산광역시 연제구,다원지역아동센터,부산광역시 연제구 연산6동663-31
부산,부산광역시 연제구,행복나눔지역아동센터,"부산광역시 연제구 거제천로118번길47, 3층"
부산,부산광역시 연제구,징검다리 지역아동센터,부산 연제구 연산4동578-21 창성골든빌A101
부산,부산광역시 연제구,부산노인전문제2병원,부산 연제구 거제동월드컵대로 359 부산의료원 노인전문병원
부산,부산광역시 연제구,부산지방법원,부산광역시 연제구 미남로25(거제동 1500)
부산,부산광역시 연제구,태양의집,부산 연제구 연산9동 488-22
부산,부산광역시 연제구,새길공동체 누림터,부산 연제구 거제천로 102-11 (연산동)00호
부산,부산광역시 연제구,연제지역아동센터,부산광역시 연제구 월드컵대로58번길 28 (연산동)1층 연제지역아동센터
부산,부산광역시 연제구,성우원,부산 연제구 연산9동 10-50
부산,부산광역시 연제구,호산노인건강센터,부산광역시 연제구 화지로103 (거제동)
부산,부산광역시 연제구,종덕원,부산광역시 연제구 연산동 과정로132번길66-1
부산,부산광역시 연제구,부산의료원,부산광역시 연제구 월드컵대로359
부산,부산광역시 연제구,연제종합사회복지관,"부산 연제구 월드컵대로 64 (연산동, 웰메이드홈)웰메이드홈"
부산,부산광역시 연제구,부산시장애인종합복지관,부산 연제구 연산4동578-5
부산,부산광역시 연제구,부산시노인종합복지관,부산 연제구 연산4동578-3
