지역,시군구,기관,주소
부산,부산광역시 금정구,(사)부산네오필하모닉오케스트라,"부산 금정구 체육공원로 7 (구서동)2층(구서동, 금정문화회관 다목적실)"
부산,부산광역시 금정구,의)천지의료재단 금샘요양병원,부산 금정구 남산냇길 111 (청룡동)금샘요양병원
부산,부산광역시 금정구,금정내일의집,부산 금정구 중앙대로1873번길 30-4 (구서동)금정내일의집
부산,부산광역시 금정구,루하마장애인주간보호센터,부산 금정구 두실로 23 (구서동)1층
부산,부산광역시 금정구,의료법인 삼세의료재단,부산광역시 금정구 중앙대로 1580 (부곡동)
부산,부산광역시 금정구,여성긴급전화 1366 부산센터,부산광역시 금정구 중앙대로2332
부산,부산광역시 금정구,가마실로직업재활원,부산광역시 금정구 가마실로65-7
부산,부산광역시 금정구,사)부산여성장애인연대 부설 사랑의집,부산광역시 금정구 청룡예전로104
부산,부산광역시 금정구,한빛요양병원,"부산광역시 금정구 구서동 구서중앙로15번길20 스포케이 7,9층"
부산,부산광역시 금정구,행림요양병원,부산광역시 금정구 구서동 중앙대로1905
부산,부산광역시 금정구,지역아동센터 예닮,부산광역시 금정구 서동 서부로16번길23-4 3층
부산,부산광역시 금정구,협력지역아동센터,부산광역시 금정구 서동 서동시장길4-7 (서동)
부산,부산광역시 금정구,큰바다 어린이집,부산광역시 금정구 구서동 체육공원로29-1
부산,부산광역시 금정구,금샘마을지역아동센터,부산광역시 금정구 남산동 팔송로 54-41층
부산,부산광역시 금정구,부산스마일센터,부산광역시 금정구 금샘로 371부산스마일센터 (구 금정구 구서2동 1026-12)
부산,부산광역시 금정구,금정구노인복지관,부산광역시 금정구 청룡예전로(청룡동)110
부산,부산광역시 금정구,사회복지동행,"부산광역시 금정구 구서온천천로 63 (구서동, 아름베스트빌 1차)201호"
부산,부산광역시 금정구,부곡지역아동센터,부산광역시 금정구 가마실로37-1(부곡동)
부산,부산광역시 금정구,라파엘노인데이케어센터,부산광역시 금정구 부곡3동  부산가톨릭대학교라파엘관 1층
부산,부산광역시 금정구,금정구장애인근로작업장,부산 금정구 서부로 77 (서동)502-4번지
부산,부산광역시 금정구,청소년폭력예방재단 부산본부,부산광역시 동래구 충렬대로91
부산,부산광역시 금정구,굿네이버스 부산동부지역아동센터,부산 금정구 장전3동 339-8 3층
부산,부산광역시 금정구,노인세상재가복지센터,부산 금정구 장전동 장전1동 222-41 성진빌딩 3층
부산,부산광역시 금정구,남광노인복지센터,부산 금정구 노포동 2349번길 3
부산,부산광역시 금정구,금정나라요양병원,부산광역시 금정구 무학송로 143 (부곡동)금정나라요양병원 2층 사회사업실
부산,부산광역시 금정구,BHS동래한서병원,부산 금정구 부곡3동 223-83
부산,부산광역시 금정구,바오로아람터,부산광역시 금정구 청룡예전로43번길37 바오로아람터
부산,부산광역시 금정구,의) 좋은사람들의료재단 관자재요양병원,부산 금정구 남산동 35-16
부산,부산광역시 금정구,메드윌병원,부산 금정구 구서동 163-8
부산,부산광역시 금정구,금사나너울지역아동센터,부산 금정구 금사동 68-21번지 3층
부산,부산광역시 금정구,이룸장애인주간보호센터,부산광역시 금정구 금샘로 39 (장전동)2층
부산,부산광역시 금정구,금정희망의집,부산광역시 금정구 서부로 40 (서동)금정희망의집
부산,부산광역시 금정구,금정청소년수련관,부산광역시 금정구 기찰로96번길47
부산,부산광역시 금정구,사단법인 안심생활,부산광역시 금정구 중앙대로 1883 (구서동)4층 사단법인 안심생활
부산,부산광역시 금정구,금정구장애인복지관,부산 금정구 서1동 502-4
부산,부산광역시 금정구,금정구지역자활센터,부산광역시 금정구 남산동 중앙대로2049 제일빌딩 5층
부산,부산광역시 금정구,성심어머니집,부산광역시 금정구 장전동 금샘로46-13
부산,부산광역시 금정구,금정장애인자립생활센터,부산광역시 금정구 부곡동 중앙대로1675 우신빌등 2층
부산,부산광역시 금정구,사)우다다청소년재단,부산 금정구 청룡동299번지
부산,부산광역시 금정구,사복)로사리오 카리타스,부산 금정구 부곡동200-63
부산,부산광역시 금정구,안평노인건강센터,부산 금정구 금샘로 39-7 (장전동)503-38
부산,부산광역시 금정구,동래직업재활센터,부산 금정구 남산동24-13 수광빌딩
부산,부산광역시 금정구,동래병원,부산 금정구 체육공원로 608 (두구동)체육공원로 608 동래병원
부산,부산광역시 금정구,금정노인요양원,부산광역시 금정구 청룡동 청룡예전로43번길 25
부산,부산광역시 금정구,(의)규림병원,부산광역시 금정구 금샘로 59 (장전동)
부산,부산광역시 금정구,신망애노인요양원,부산 금정구 장전2동 502-13 신망애노인요양원
부산,부산광역시 금정구,굿네이버스부산동부지부,부산 금정구 중앙대로1719번길 23 (부곡동)우남빌딩 202호
부산,부산광역시 금정구,희락원,부산 금정구 노포사송로 169 (노포동)희락원
부산,부산광역시 금정구,선아의집,부산 금정구 장전2동503-79
부산,부산광역시 금정구,금정구정신건강복지센터,부산 금정구 부곡3동금정구청별관 5층
부산,부산광역시 금정구,(의)영파의료재단 마음향기병원,부산 금정구 장전2동산38-30번지
부산,부산광역시 금정구,(사)부산여성장애인연대,부산광역시 동구 초량1동  1203-2  부산장애인종합회관 4층
부산,부산광역시 금정구,신망애치매전문요양원,부산 금정구 장전2동 502-24 10/5
부산,부산광역시 금정구,애광노인치매전문요양원,"부산광역시 금정구 장전동 금샘로17번안길 45(장전동, 애광원)"
부산,부산광역시 금정구,남광아동복지원,부산광역시 금정구 중앙대로2349번길3(노포동)
부산,부산광역시 금정구,성애원,부산광역시 금정구 장전동 금샘로41
부산,부산광역시 금정구,금정구종합사회복지관,부산광역시 금정구 부곡동 동부곡로19번길50
부산,부산광역시 금정구,남광종합사회복지관,부산 금정구 노포동 산 15번지
부산,부산광역시 금정구,동래양로원,부산광역시 금정구 장전동 산성로 967동래양로원
부산,부산광역시 금정구,동래요양원,부산 금정구 장전2동 산38-4
부산,부산광역시 금정구,애광재가노인복지기관,부산 금정구 장전2동503-78
부산,부산광역시 금정구,애광노인요양원,부산 금정구 장전2동503-78
부산,부산광역시 금정구,동성원,부산광역시 금정구 두실로7번길 63 (구서동)동성원
