지역,시군구,기관,주소
부산,부산광역시 수영구,의료법인 서호의료재단,부산 수영구 수영로 563 (광안동)71
부산,부산광역시 수영구,나래실버데이케어,부산 수영구 수영로 690-5 (광안동)나래실버데이케어
부산,부산광역시 수영구,해찬장애인주간보호센터,"부산 수영구 망미로28번길 39 (망미동, 성우빌라)해찬장애인주간보센터"
부산,부산광역시 수영구,수영지역아동센터,부산 수영구 망미번영로88번길 25 (망미동)(망미동)
부산,부산광역시 수영구,(사)부산복지전화네트워크,부산광역시 수영구 남천바다로10번길59
부산,부산광역시 수영구,백산실버주간보호센터,부산광역시 수영구 무학로69번길60(민락동)
부산,부산광역시 수영구,이삭나래홈,부산광역시 수영구 광안동 호암로29번가길16-4
부산,부산광역시 수영구,사회복지법인 로사사회봉사회,부산광역시 수영구 망미동 연수로260번길 53흰돌실버타운 10호동 내 사무실
부산,부산광역시 수영구,홀트아동복지회 부산사무소,부산광역시 수영구 광안4동737-10 홀트수영종합사회복지관 203호
부산,부산광역시 수영구,징검다리,부산광역시 수영구 망미동 과정로91번길19-2
부산,부산광역시 수영구,도영하우스,부산 수영구 수영로 690-5 (광안동)수영메디세움 402호
부산,부산광역시 수영구,수영구장애인주간보호센터,부산 수영구 광남로 218-4 (민락동)민락동
부산,부산광역시 수영구,수영나라요양병원,부산광역시 수영구 광안3동  1070-1
부산,부산광역시 수영구,부산수영시니어클럽,부산광역시 수영구 남천동  7-17 대양빌딩 7층
부산,부산광역시 수영구,부산은혜의료소비자협동조합 미소요양병원,부산광역시 수영구 수영로545번가길21  4층
부산,부산광역시 수영구,한가족요양병원,부산 수영구 남천2동수영구청장대골로 7번길 45
부산,부산광역시 수영구,이삭의집,부산 수영구 광안4동 1237-5
부산,부산광역시 수영구,두드림주간보호센터,부산 수영구 망미2동 406-11번지
부산,부산광역시 수영구,국민복지재단 국민행복공동체,부산광역시 동래구 안락동  445-21번지 2층
부산,부산광역시 수영구,광안참사랑재활요양병원,부산광역시 수영구 민락동 광안해변로235 광안참사랑요양병원
부산,부산광역시 수영구,사회복지법인 청전,부산광역시 수영구 광남로 38 (남천동)대양빌딩 7층
부산,부산광역시 수영구,세이브더칠드런코리아 동부지부,부산 수영구 광안3동 1072-7 영동빌딩 9층
부산,부산광역시 수영구,의)광안의료재단 광안 정다운요양병원,부산광역시 수영구 광안해변로 292 (민락동)광안정다운요양병원
부산,부산광역시 수영구,부산광역시농아인협회 수영구지회,부산 수영구 광안4동수영로 569 (4층)
부산,부산광역시 수영구,망미지역아동센터,부산 수영구 망미동803-6
부산,부산광역시 수영구,(복)불국토 수영구노인복지관,부산 수영구 황령대로489번길 83 (남천동)수영구노인복지관
부산,부산광역시 수영구,의)백세의료재단백세요양병원,부산 수영구 광안동533-16
부산,부산광역시 수영구,홀트수영종합사회복지관,부산 수영구 광안동장대골로 20-5 홀트수영종합사회복지관
부산,부산광역시 수영구,동산원,부산 수영구 광안동536-44
부산,부산광역시 수영구,사회복지법인 혜원,부산 연제구 연산4동1113-1
부산,부산광역시 수영구,컴넷하우스,부산 수영구 망미1동 880-46
부산,부산광역시 수영구,(사)해누리노인복지공동체,부산광역시 수영구 연수로 375 (수영동)보광빌딩4층
부산,부산광역시 수영구,성분도어버이집,부산광역시 수영구 수영로497번길18
부산,부산광역시 수영구,상락정배산실버빌,부산광역시 수영구 망미배산로76번나길33
부산,부산광역시 수영구,부산광역시가정위탁지원센터,"부산 수영구 수영로 657 (광안동)부산가정위탁지원센터, 동원빌딩3층"
부산,부산광역시 수영구,흰돌요양센터목제관,부산광역시 수영구 연수로260번길 53흰돌요양센터 목제관
부산,부산광역시 수영구,부산가톨릭농아인복지회,부산 수영구 광안4동737-13
부산,부산광역시 수영구,부산광역시여자단기청소년쉼터,부산광역시 수영구 민락동 광안해변로255번길58
부산,부산광역시 수영구,부산종합사회복지관,부산광역시 수영구 망미동 금련로 43번길 54
부산,부산광역시 수영구,남천재가노인지원서비스센터,부산광역시 수영구 남천동 수영로425 인구보건복지협회
