지역,시군구,기관,주소
부산,부산광역시 중구,중구노인복지관 분관,부산 중구 영주로 8-1 (영주동)중구노인복지관 분관
부산,부산광역시 중구,사회복지법인 선재재단 보현어린이집,부산광역시 중구 흑교로31번길 34-1 (부평동4가)보현어린이집
부산,부산광역시 중구,노틀담노인복지센터(주간보호),부산광역시 중구 망양로 309 (대청동4가)
부산,부산광역시 중구,부산중구시니어클럽,"부산 중구 중앙공원로 107 (영주동, 로얄플러스 빌라)1층"
부산,부산광역시 중구,노틀담노인복지센터,부산광역시 중구 대청동4가  75-7번지
부산,부산광역시 중구,중구장애인주간보호센터,부산 중구 망양로 309 (대청동4가)중구종합사회복지관
부산,부산광역시 중구,효자효녀노인복지센터,부산 중구 보수동2가 45번지 2층
부산,부산광역시 중구,송산노인전문요양원,부산 중구 중앙동4가 80-8
부산,부산광역시 중구,기술보증기금,"부산 남구 문현금융로 33 (문현동)33, 기술보증기금 11층 홍보실"
부산,부산광역시 중구,중구청소년문화의집,부산 중구 보수동2가64-1
부산,부산광역시 중구,사단법인 부산광역시아동복지협회,부산 부산진구 연제로27번길 34 (양정동)3층
부산,부산광역시 중구,부산안마수련원,부산 중구 대창동2가31-7
부산,부산광역시 중구,중구노인복지관,부산 중구 책방골목길 3-1 (보수동1가) 113번지
부산,부산광역시 중구,메리놀병원,부산 중구 대청동4가 12
부산,부산광역시 중구,봉생중구노인복지센터,부산광역시 중구 중구로 97 (대청동4가)봉생중구노인복지센터
부산,부산광역시 중구,부산중구종합사회복지관,부산 중구 대청동4가 75-7
