,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,인천광역시 미추홀구,37.4413727,126.6701641, 이미용봉사 ,남구늘푸른노인요양원,대한민국 인천광역시 남구 학익동 소성로 193-26 5층,2019-09-01 2020-08-22
1,인천광역시 미추홀구,37.4386403,126.6666044, [인천종합사회복지관]축제행사 홍보 자원봉사자 모집,인천종합사회복지관,대한민국 인천광역시 남구 학익동 매소홀로418번길 14-57,2019-08-21 2019-09-27
2,인천광역시 미추홀구,37.4386403,126.6666044, 축제 행사 보조 봉사자 모집[인천종합사회복지관],인천종합사회복지관,대한민국 인천광역시 남구 학익동 매소홀로418번길 14-57,2019-08-21 2019-09-28
3,인천광역시 미추홀구,37.446224,126.6903511, 미추홀장복 주간보호센터,미추홀장애인종합복지관,대한민국 인천광역시 남구 관교동 경원대로 714,2019-08-19 2019-12-31
4,인천광역시 미추홀구,37.4472943,126.6931673, 장애인주간보호시설 도배봉사,늘푸른샘 장애인 주간보호센터,대한민국 인천광역시 남구 관교동 321-11,2019-08-13 2019-12-31
5,인천광역시 미추홀구,37.46041,126.6450539, 스마트폰 교육 보조 봉사활동 ,숭의종합사회복지관,대한민국 인천광역시 남구 숭의2동 303-7,2019-08-02 2019-08-30
6,인천광역시 미추홀구,37.4607228,126.6892438,  생명사랑 밤갈긷기 서포터즈 모집,생명의전화인천센터(사회복지법인),대한민국 주안동 988-2번지 남구 인천광역시 KR,2019-09-21 2019-09-22
7,인천광역시 미추홀구,37.4655595,126.6849429, [미추홀종합사회복지관]한가위 나눔 한마당 관련 자원봉사자 모집,미추홀종합사회복지관,대한민국 인천광역시 남구 주안5동 염창로 97,2019-09-05 2019-09-05
8,인천광역시 미추홀구,37.4377348,126.671563, [인천보육원] 중등학습봉사자 모집,인천보육원,대한민국 인천광역시 남구 학익동 매소홀로446번길 50,2019-07-29 2019-12-31
9,인천광역시 미추홀구,37.4472943,126.6931673, 월발달장애성인교육지원,늘푸른샘 장애인 주간보호센터,대한민국 인천광역시 남구 관교동 321-11,2019-08-01 2019-08-31
10,인천광역시 미추홀구,37.4600123,126.6891115, 어르신 주간보호 ,성운실버케어,대한민국 인천광역시 남구 주안동 경원대로 865 4층,2019-07-25 2020-07-25
11,인천광역시 미추홀구,37.4551612,126.6583746, [인천보훈병원] 원내약국 업무지원 자원봉사자 모집,한국보훈복지의료공단 인천보훈병원,대한민국 인천광역시 남구 용현동 138,2019-07-22 2019-12-31
12,인천광역시 미추홀구,37.4649629,126.6706778, 징검다리주간보호센터 여름캠프 활동보조,징검다리 주간보호센터,대한민국 인천광역시 남구 석정로,2019-08-12 2019-08-23
13,인천광역시 미추홀구,,, 해오른요양원(시설) 어르신 케어 봉사자 모집,해오른요양원,,2019-07-01 2020-12-31
14,인천광역시 미추홀구,37.46041,126.6450539, 장애아동 놀이봉사자 모집,숭의종합사회복지관,대한민국 인천광역시 남구 숭의2동 303-7,2019-07-09 2019-12-31
