,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,전라남도 나주시,34.993722,126.7210894,  봉사단 모집,영산포종합사회복지관,대한민국 전라남도 나주시 용산동 64-1,2019-08-02 2019-12-31
1,전라남도 나주시,34.993722,126.7210894, 이미용서비스,영산포종합사회복지관,대한민국 전라남도 나주시 용산동 64-1,2019-06-01 2019-12-31
2,전라남도 나주시,,, 전남지역본부(나주) 업무보조 자원봉사자 모집 ,어린이재단 전남지역본부,,2019-03-25 2019-12-31
3,전라남도 나주시,35.0336761,126.7194097, 시설환경정비,나주여성상담센터,대한민국 전라남도 나주시 성북동 중앙로 50 3층,2019-02-14 2019-12-31
4,전라남도 나주시,34.995365,126.7122856,  장애가정청소년 성장멘토링 멘토모집,사)전라남도장애인재활협회,대한민국 전라남도 나주시 이창동 이창1길 21-11 2층,2019-02-11 2019-11-30
5,전라남도 나주시,35.009502,126.8257533, 정신장애인 프로그램 진행,국립나주병원,대한민국 전라남도 나주시 산포면 세남로 1328-31,2019-01-01 2019-12-31
6,전라남도 나주시,,, 진산요양원 이미용봉사자 모집,진산요양원,,2018-07-16 2020-07-16
7,전라남도 나주시,35.0388463,126.701167, 이미용봉사,나주실버케어센터,대한민국 전라남도 나주시 경현동 금성산길 1-8,2018-06-13 2019-12-31
8,전라남도 나주시,35.0388463,126.701167, 환경정리,나주실버케어센터,대한민국 전라남도 나주시 경현동 금성산길 1-8,2018-06-13 2019-12-31
9,전라남도 나주시,35.0388463,126.701167, 프로그램 봉사활동,나주실버케어센터,대한민국 전라남도 나주시 경현동 금성산길 1-8,2018-06-13 2019-12-31
10,전라남도 나주시,35.0388463,126.701167, 음악봉사,나주실버케어센터,대한민국 전라남도 나주시 경현동 금성산길 1-8,2018-06-13 2019-12-31
11,전라남도 나주시,34.994621,126.7140421, 아동 기초학습 및 프로그램지도,해피지역아동센터,대한민국 전라남도 나주시 이창동 예향로 3816 2층,2018-03-24 2019-12-31
