,지역,시군구,기관,주소
0,충청북도,보은군,마로면사무소,충청북도 보은군 마로면 관기리 398
1,충청북도,보은군,보은군,충청북도 보은군 보은읍 보은군청 .
2,충청북도,보은군,보은군보건소,충북 보은군 보은읍 교사리 91-3
3,충청북도,보은군,보은군보건소(보은군치매안심센터),충청북도 보은군 보은읍 동광길 50 보은군보건소(보은군치매안심센터)
4,충청북도,보은군,산외면사무소,충청북도 보은군 산외면 구티리 50-1
5,충청북도,보은군,삼승면사무소,충청북도 보은군 삼승면 원남리 210-5
6,충청북도,보은군,속리산면사무소,충청북도 보은군 속리산면 상판리 197-1
7,충청북도,보은군,수한면사무소,충청북도 보은군 수한면 후평리 238번지
8,충청북도,보은군,장안면사무소,충청북도 보은군 장안면 장내리 265-3
9,충청북도,보은군,탄부면사무소,충청북도 보은군 탄부면 하장리 347
0,충청북도,보은군,동광초등학교,충청북도 보은군 보은읍 교사리 54-1
1,충청북도,보은군,보은경찰서,충청북도 보은군 보은읍 장신리 보은경찰서
2,충청북도,보은군,보은군노인장애인복지관,충청북도 보은군 보은읍 이평리 107
3,충청북도,보은군,보은군드림스타트,충청북도 보은군 보은읍 남부로 4515 거성상가2층 드림스타트
4,충청북도,보은군,보은군청소년상담복지센터,충청북도 보은군 보은읍 뱃들4길 11-14
5,충청북도,보은군,보은정신보건센터,충청북도 보은군 보은읍 교사리 402-37
6,충청북도,보은군,속리산 둘레길,충청북도 보은군 속리산면 속리산로 743 속리산 둘레길
7,충청북도,보은군,속리산국립공원사무소,충청북도 보은군 속리산면 법주사로 84 속리산국립공원사무소
8,충청북도,보은군,충청북도보은교육지원청 Wee센터,충청북도 보은군 보은읍 장신로 26 보은교육지원청 맞춤형교육지원센터내 Wee센터
9,충청북도,보은군,파랑새지역아동센터,충청북도 보은군 보은읍 교사삼산1길 10 대신리츠빌601호
0,충청북도,보은군,다니엘지역아동센터,충청북도 보은군 내북면 남부로 6235 교회
1,충청북도,보은군,대청댐효나눔복지센터,충청북도 보은군  회인로 78
2,충청북도,보은군,보은문화원,충청북도 보은군 뱃들로 54 보은문화원
3,충청북도,보은군,보은소방서,충청북도 보은군 보은읍 남부로 4415 보은소방서
4,충청북도,보은군,보은의집,충청북도 보은군 내북면 남부로 6427-31 보은의집
5,충청북도,보은군,보은지역아동센터,충청북도 보은군 교사삼산길 17-2
6,충청북도,보은군,사회복지법인보은인우원,충청북도 보은군 수한면 거현교암로 141-28
7,충청북도,보은군,속리산국립공원관리공단,충북 보은군 내속리면 상판리 19-1
8,충청북도,보은군,수정초등학교,충청북도 보은군 속리산면 사내리 181
9,충청북도,보은군,회남초등학교,충청북도 보은군 회남면 거교리 회남초등학교
0,충청북도,보은군,(사)동학혁명북접사업회,충청북도 보은군 장안면 장안1길 18
1,충청북도,보은군,능인문화원,충청북도 보은군 속리산면 법주사로 405 법주사
2,충청북도,보은군,대청댐효나눔복지센터,충청북도 보은군 회인면 1-1
3,충청북도,보은군,보은군새마을회,충청북도 보은군 보은읍 교사삼산길 4 보은군새마을회 4층
4,충청북도,보은군,보은군자원봉사센터,충청북도 보은군 삼산로1길 28-12
5,충청북도,보은군,보은도서관,충청북도 보은군 보은읍 삼산리 125-4
6,충청북도,보은군,보은청소년문화의집,충청북도 보은군 보은읍 뱃들4길 11-14
7,충청북도,보은군,사단)한국시각장애인연합회,충청북도 보은군 보은읍 죽전리 5길 3번지
8,충청북도,보은군,산대복합영농조합법인,충청북도 보은군 산외면 내북산외로 641-23 보은미니어처공원
9,충청북도,보은군,충북농아인협회보은군지부,충청북도 보은군 보은읍 죽전리 158-6
0,충청북도,보은군,길목환경지원사업소,충청북도 보은군 보은읍 보은군청 45
1,충청북도,보은군,대한노인회보은군지회,충청북도 보은군 보은읍 교사삼산길  57
2,충청북도,보은군,도깨비지역아동센터,충청북도 보은군 보은읍 정문고개길 2-1 2층
3,충청북도,보은군,보은군생활체육회,충청북도 보은군 보은읍 군청길 38-1 보은공설운동장내
4,충청북도,보은군,보은연세병원,충청북도 보은군 뱃들로 53 연세병원
5,충청북도,보은군,보은요양병원,충북 보은군 수한면 후평리 235
6,충청북도,보은군,성암홈케어,충북 보은군 내북면 성암리 146-3 성암홈케어
7,충청북도,보은군,소망노인요양원,충청북도 보은군 수한면 후평바리미길 22-6 노유자시설 소망노인요양원
8,충청북도,보은군,어부동지역아동센터,충청북도 보은군 회남면 어부동길 8
9,충청북도,보은군,충북농아인협회 보은군지부,충청북도 보은군 보은읍 뱃들로 68-38 보은군장애인회관
0,충청북도,보은군,고석리마을회관,충청북도 보은군 회인면 고석리 115-17
