,지역,시군구,기관,주소
0,세종특별자치시,세종시,고운동주민센터,세종특별자치시  마음로 284 복합커뮤니티센터
1,세종특별자치시,세종시,대통령기록관,세종특별자치시  다솜로 250
2,세종특별자치시,세종시,법제처 법령정비과,세종특별자치시  도움5로 20 법제처
3,세종특별자치시,세종시,산업통상자원부 운영지원과,세종특별자치시  한누리대로 402 산업통상자원부 13-1동
4,세종특별자치시,세종시,세종시청,세종특별자치시  한누리대로 2130
5,세종특별자치시,세종시,세종시청 안전정책과(안전보안관),세종특별자치시 한누리대로 2130 세종시청 6층 안전정책과
6,세종특별자치시,세종시,세종특별자치시 산림공원과,세종특별자치시 조치원읍 군청로 93 산림공원과
7,세종특별자치시,세종시,세종특별자치시 생활안전과,세종특별자치시  한누리대로 2130 세종특별자치시청 생활안전과
8,세종특별자치시,세종시,세종특별자치시교육청 소통담당관,세종특별자치시 한누리대로 2154 2층 소통담당관
9,세종특별자치시,세종시,세종특별자치시교육청 중등교육과,세종특별자치시 한누리대로 2154 5층
0,세종특별자치시,세종시,도담동주민센터,세종특별자치시  보람로 77
1,세종특별자치시,세종시,보람동주민센터,세종특별자치시  호려울로 42 보람동복합커뮤니티센터 1층
2,세종특별자치시,세종시,세종시 환경정책과,세종특별자치시   한누리대로 2130 환경정책과
3,세종특별자치시,세종시,세종특별자치시 세종소방서,세종특별자치시  절재로 301 세종소방서 대응예방과
4,세종특별자치시,세종시,세종특별자치시청 민원과,세종특별자치시   한누리대로 2130 (보람동)
5,세종특별자치시,세종시,세종특별자치시청 여성가족과,세종특별자치시   한누리대로 2130 세종특별자치시청 여성가족과
6,세종특별자치시,세종시,아름동주민센터,세종특별자치시   보듬3로 114 아름동주민센터
7,세종특별자치시,세종시,인사혁신처 대변인실,세종특별자치시   한누리대로 496 세종포스트빌딩 인사혁신처 대변인실(12층)
8,세종특별자치시,세종시,조치원신봉초등학교,세종특별자치시 조치원읍 향나무길 10 조치원신봉초등학교
9,세종특별자치시,세종시,종촌동주민센터,세종특별자치시  도움3로 125 종촌동주민센터
0,세종특별자치시,세종시,금남면사무소,세종특별자치시  용포로 57 금남면사무소
1,세종특별자치시,세종시,로컬푸드과,세종특별자치시  연서면 월하천로 289 로컬푸드과
