지역,시군구,기관,주소
전남,전라남도 장성군,효나눔재가노인복지센터,전남 장성군 진원면 만수길 47효나눔재가노인복지센터
전남,전라남도 장성군,중앙지역아동센터,전남 장성군 남면 황토단감로 6중앙지역아동센터
전남,전라남도 장성군,사단법인 한국지체장애인협회 장성군지회,전남 장성군 장성읍 청운길 23.
전남,전라남도 장성군,기은지역아동센터,전남 장성군 장성읍 문화로 21-34 (영천휴먼시아)관리사무소 2층
전남,전라남도 장성군,장성군장애인생활이동지원센터,전남 장성군 장성읍 청운길 161층
전남,전라남도 장성군,사랑나눔요양원,전라남도 장성군 남면 월정길 157
전남,전라남도 장성군,장성성모지역아동센터,전라남도 장성군 장성읍 충무5길21
전남,전라남도 장성군,장성군장애인종합복지관,전라남도 장성군 장성읍 강변안길90
전남,전라남도 장성군,사단법인 은빛사랑촌,전라남도 장성군 장성읍 청운길55
전남,전라남도 장성군,야시스지역아동센터,전라남도 장성군 장성읍매화6길 42 (노아빌 2층)
전남,전라남도 장성군,사창성모지역아동센터,전라남도 장성군 삼계면 사창로116-4
전남,전라남도 장성군,영천지역아동센터,전라남도 장성군 장성읍 영천리 226-4
전남,전라남도 장성군,성산지역아동센터,전라남도 장성군 장성읍 성산리 726
전남,전라남도 장성군,효나눔요양원,전라남도 장성군 월정길157
전남,전라남도 장성군,장성군다문화가족지원센터,전라남도 장성군 충무5길24
전남,전라남도 장성군,희망지역아동센터,전남 장성군 장성읍 매화6길 1313
전남,전라남도 장성군,은혜의집,전남 장성군 서삼면송현리 74번지
전남,전라남도 장성군,예담노인복지센터,전남 장성군 장성읍 청운길 55예담노인복지센터
전남,전라남도 장성군,동화지역아동센터,전남 장성군 동화면구림리 200-8
전남,전라남도 장성군,진원지역아동센터,전라남도 장성군 진원면 산정길 3진원지역아동센터
전남,전라남도 장성군,황룡스마팅지역아동센터,전남 장성군 황룡면월평리 138-13
전남,전라남도 장성군,장성공립노인전문병원,전남 장성군 장성읍기산리489-5
전남,전라남도 장성군,샬롬의집,전남 장성군 북하면 신성리231-7
전남,전라남도 장성군,인예지 치유의숲,전라남도 장성군 남면 분향리 258-1
전남,전라남도 장성군,시일건강타운,전라남도 장성군 북하면 백양로445
전남,전라남도 장성군,프란치스꼬의집,전남 장성군 진원면 덕주1길 10프란치스꼬의 집
전남,전라남도 장성군,영락양로원,전라남도 장성군 남창로12
전남,전라남도 장성군,사회복지법인 상록원,전남 장성군 장성읍 장안리 506
