지역,시군구,기관,주소
경기,경기도 수원시 팔달구,케이티앤지 경기본부,경기 수원시 팔달구 매산로 37 (매산로2가)2층
경기,경기도 수원시 팔달구,요양원 마실,경기 수원시 팔달구 중부대로 177 (우만동)901호
경기,경기도 수원시 팔달구,팔달노인복지관,경기 수원시 팔달구 수원천로 343 (북수동)-
경기,경기도 수원시 팔달구,윤슬청소년지역아동센터,경기도 수원시 팔달구 팔달로 157 (화서동)2층
경기,경기도 수원시 팔달구,사단법인 수원여성의 전화,경기도 수원시 팔달구 장다리로233번길 28-23 (인계동)수원여성의 전화
경기,경기도 수원시 팔달구,품격학교,"경기도 수원시 팔달구 정조로801번길27, 1층 102호"
경기,경기도 수원시 팔달구,수원다시서기노숙인종합지원센터,경기도 수원시 팔달구 갓매산로86
경기,경기도 수원시 팔달구,사회복지법인 백암재단,경기도 수원시 팔달구 팔달로3가 정조로757 백암재단
경기,경기도 수원시 팔달구,경기도사회복지사협회,경기도 수원시 팔달구 화서동 팔달로139
경기,경기도 수원시 팔달구,새희망의집,경기 수원시 팔달구 세지로244번길 15-7 (인계동).
경기,경기도 수원시 팔달구,매산지역아동센터,경기도 수원시 팔달구 효원로60번길 6-15 (매산로3가)1층
경기,경기도 수원시 팔달구,한국장애인복지시설협회경기도,경기도 수원시 권선구 서수원로130 경기도장애인복지종합지원센터 누림 내 104호
경기,경기도 수원시 팔달구,팔달희망지역아동센터,경기 수원시 팔달구 남창동 133-5번지 2층
경기,경기도 수원시 팔달구,매교예사랑실버케어,경기도 수원시 팔달구 매산로116번길40
경기,경기도 수원시 팔달구,하나병원,경기도 수원시 팔달구 교동  109번지 하나병원
경기,경기도 수원시 팔달구,화단길요양원,경기도 수원시 팔달구 중부대로177 송림빌딩8층
경기,경기도 수원시 팔달구,꿈자리보금자리,경기도 수원시 팔달구 매산로3가 56-2
경기,경기도 수원시 팔달구,수원중앙복지재단,경기도 수원시 권선구 세류동226-11 새마을금고건물 4층
경기,경기도 수원시 팔달구,한국도박문제관리센터 경기남부센터,경기도 수원시 팔달구 매교동164-1번지 청궁빌딩 6층
경기,경기도 수원시 팔달구,수원시중독관리통합지원센터,경기도 수원시 팔달구 매산로3가 매산로 89
경기,경기도 수원시 팔달구,수원시장기요양지원센터,경기 수원시 팔달구 우만1동 557-1
경기,경기도 수원시 팔달구,아노가너싱홈,경기 수원시 팔달구 화서1동 65-4
경기,경기도 수원시 팔달구,수원생명의전화,경기도 수원시 장안구 대평로80 정연메이저빌딩 B101 수원생명의전화
경기,경기도 수원시 팔달구,꿈의지역아동센터,경기 수원시 팔달구 팔달로127번길 26 (화서동)26 2층
경기,경기도 수원시 팔달구,스카이지역아동센터,경기 수원시 팔달구 인계동1008-23 번지 2층
경기,경기도 수원시 팔달구,참빛청소년상담마을,경기 수원시 팔달구 장다리로233번길 12-17 (인계동)인계동969-9번지
경기,경기도 수원시 팔달구,우만재가노인지원서비스센터,경기 수원시 팔달구 우만동300-1 번지 상가동 206호
경기,경기도 수원시 팔달구,대한안마사협회 경기지부,경기 수원시 팔달구 인계동962-11 2층
경기,경기도 수원시 팔달구,고운뜰,경기 수원시 팔달구 우만동팔달구 경수대로 616번길 17-3
경기,경기도 수원시 팔달구,한국장애인부모회 경기지회,경기도 수원시 권선구 서수원로 130 (오목천동)305호
경기,경기도 수원시 팔달구,수원시건강가정지원센터,경기 수원시 팔달구 중동4번지 우림빌딩 6층
경기,경기도 수원시 팔달구,화서지역아동센터,경기 수원시 팔달구 화서동 184-309
경기,경기도 수원시 팔달구,경기도사회복지공동모금회,경기도 수원시 팔달구 매산로3가  62-5 마로빌딩 3층 사랑의열매
경기,경기도 수원시 팔달구,경기도아동복지협회 부설 경기도아동상담소,경기도 수원시 팔달구 팔달로1가  294번길
경기,경기도 수원시 팔달구,수원시우만종합사회복지관,경기 수원시 팔달구 우만1동창룡대로210번길 13
경기,경기도 수원시 팔달구,사단법인 경기도시각장애인연합회,경기 수원시 팔달구 팔달문로 135 (우만동)135
