지역,시군구,기관,주소
경북,경상북도 울진군,울진군장애인종합복지관 주간보호센터,경북 울진군 울진읍 울진북로 496-12.
경북,경상북도 울진군,울진군장애인생활이동지원센터,경상북도 울진군 울진읍 공세항길 19-60.
경북,경상북도 울진군,울진군장애인종합복지관,경상북도 울진군 울진읍 울진북로 496-12.
경북,경상북도 울진군,엘요양원 재가노인복지시설,경상북도 울진군 울진읍 연지1길 114
경북,경상북도 울진군,엘요양원,경상북도 울진군 울진읍 연지1길114
경북,경상북도 울진군,(사)한국교통장애인협회 울진군지회,경상북도 울진군 울진읍 공세항길19-60
경북,경상북도 울진군,울진군노인복지관,경상북도 울진군 울진읍 울진북로496-14
경북,경상북도 울진군,인덕사랑마을,경상북도 울진군 후포면 만산길201
경북,경상북도 울진군,울진군노인요양원,경북 울진군 매화면 망양정로 285-34285-34
경북,경상북도 울진군,영신해밀홈,경상북도 울진군 후포삼율로49-1
경북,경상북도 울진군,울진군중증장애인자립지원센터,경상북도 울진군 울진북로496-11
경북,경상북도 울진군,사)경상북도장애인부모회 울진군지부,경상북도 울진군 울진읍울진북로 496-11
경북,경상북도 울진군,보람재가노인복지센터,경북 울진군 평해읍평해리 551-1번지
경북,경상북도 울진군,평해노인요양원,경상북도 울진군 평해읍백암온천로 2401  평해노인요양원
경북,경상북도 울진군,울진군의료원,경북 울진군 울진읍 현내항길 71울진군의료원
경북,경상북도 울진군,울진지역자활센터,경북 울진군 울진읍읍내리 울진북로 496-11 (2층)
