지역,시군구,기관,주소
경북,경상북도 칠곡군,다온지역아동센터,경북 칠곡군 석적읍 장곡길 1732층
경북,경상북도 칠곡군,칠곡군장애인종합복지관,경북 칠곡군 왜관읍 관문로1길 24-5.
경북,경상북도 칠곡군,금강직업재활시설,경북 칠곡군 석적읍 석적로 192-9.
경북,경상북도 칠곡군,효성실버요양원,경상북도 칠곡군 북삼읍 칠곡대로 78
경북,경상북도 칠곡군,칠곡실버타운,경상북도 칠곡군 왜관읍 금남3길27-30
경북,경상북도 칠곡군,섬김노인복지센터,경상북도 칠곡군 왜관읍 중앙로18
경북,경상북도 칠곡군,동명노인복지센터,경상북도 칠곡군 동명면 송산3길23
경북,경상북도 칠곡군,바오로둥지 너싱홈,경상북도 칠곡군 동명면 경북대로842
경북,경상북도 칠곡군,한울요양원,경상북도 칠곡군 북삼읍 북삼로11길54
경북,경상북도 칠곡군,어울림노인요양센터,경북 칠곡군 동명면 백송로 755-2어울림노인요양센터
경북,경상북도 칠곡군,칠곡군사회복지협의회,경상북도 칠곡군 왜관읍 중앙로183(2층)
경북,경상북도 칠곡군,그루터기지역아동센터,경상북도 칠곡군 왜관읍 석전리 583-4
경북,경상북도 칠곡군,석적지역아동센터,경상북도 칠곡군 유학로86-8
경북,경상북도 칠곡군,위즈지역아동센터,경상북도 칠곡군 북삼읍 인평리 1034-2
경북,경상북도 칠곡군,행복한지역아동센터,경상북도 칠곡군 관호9길38
경북,경상북도 칠곡군,(사)한국교통장애인협회 칠곡군지회,"경상북도 칠곡군 왜관읍 석전로7길58-1, 어울림센터 1층"
경북,경상북도 칠곡군,행복한마을,경북 칠곡군 기산면영리 805-5번지
경북,경상북도 칠곡군,칠곡군다문화가족지원센터,경북 칠곡군 북삼읍 인평1길 54새마을회관 2층
경북,경상북도 칠곡군,경북지체장애인협회 칠곡군지회,경상북도 칠곡군 석전로7길58 어울림센터 1층
경북,경상북도 칠곡군,왜관지역아동센터,경상북도 칠곡군 왜관읍 평장1길 10재향군인회관2층
경북,경상북도 칠곡군,(사)경상북도장애인부모회 칠곡군지부,경상북도 칠곡군 북삼읍 인평중앙로42-4
경북,경상북도 칠곡군,효구미노인복지센터,경상북도 칠곡군 북삼읍 북삼로101
경북,경상북도 칠곡군,푸른실버홈,경북 칠곡군 지천면신리 76번지
경북,경상북도 칠곡군,언더로뎀요양병원,경상북도 칠곡군 동명면 기성10길24
경북,경상북도 칠곡군,(사)경북시각장애인연합회칠곡지회,"경상북도 칠곡군 왜관읍 석전로7길58-1, 어울림센터 2층"
경북,경상북도 칠곡군,칠곡군 중증장애인 자립지원센터,경북 칠곡군 북삼읍인평리 1100-13
경북,경상북도 칠곡군,약목지역아동센터,"경상북도 칠곡군 약목면 약목로7길5-1,2층"
경북,경상북도 칠곡군,북삼지역아동센터,경북 칠곡군 북삼읍인평리282
경북,경상북도 칠곡군,효복지마을,경북 칠곡군 북삼읍인평리282-2번지
경북,경상북도 칠곡군,칠곡군수어통역센터,경상북도 칠곡군 석전로7길58 -1어울림센터 (2층)
경북,경상북도 칠곡군,칠곡군립노인요양병원,경북 칠곡군 왜관읍 금남5길 58칠곡군립노인요양병원
경북,경상북도 칠곡군,칠곡군정신건강복지센터,경상북도 칠곡군 왜관읍 관문로1길 30 칠곡군정신건강복지센터 2층
경북,경상북도 칠곡군,칠곡군건강가정지원센터,경상북도 칠곡군 북삼읍 인평1길54 새마을회관 2층
경북,경상북도 칠곡군,사)한국청소년경상북도연맹,경북 문경시 신기5길 7 (신기동)한국청소년경북연맹
경북,경상북도 칠곡군,상록모자원,경북 칠곡군 왜관읍석전리570-1
경북,경상북도 칠곡군,의료법인유민의료재단,경북 칠곡군 왜관읍 금남리36-6
경북,경상북도 칠곡군,밀알사랑의집,경북 칠곡군 가산면 학산리785
경북,경상북도 칠곡군,의료법인 왜관병원,경북 칠곡군 왜관읍 왜관10리 174-54번지
경북,경상북도 칠곡군,성가어르신복지센터,경상북도 칠곡군 동명면 금암북실1길 8-11.
경북,경상북도 칠곡군,경북칠곡지역자활센터,경상북도 칠곡군 왜관읍 구상길 73경북칠곡지역자활센터
경북,경상북도 칠곡군,의료법인 혜원의료재단 혜원성모병원,경북 칠곡군 약목면 관호리 910-12번지
경북,경상북도 칠곡군,칠곡종합상담센터,경북 칠곡군 왜관읍 석전리 571-1번지
경북,경상북도 칠곡군,칠곡노인복지센터,경상북도 칠곡군 평장1길 9   1층
경북,경상북도 칠곡군,장미노인요양원,경상북도 칠곡군 왜관읍 금남3길 99장미노인요양원
경북,경상북도 칠곡군,연꽃피는집노인전문요양원,경북 칠곡군 가산면 용수리 3번지
경북,경상북도 칠곡군,칠곡시몬병원,경북 칠곡군 왜관읍 금남리 315-1
경북,경상북도 칠곡군,성가양로원,경북 칠곡군 동명면 구덕리 120-1
경북,경상북도 칠곡군,성가요양원,경상북도 칠곡군 동명면 한티로 140성가요양원
