,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,부산광역시 사하구,35.075368,128.976945, 추석명절 선물나눔 봉사,신장림사랑채노인복지관,대한민국 부산광역시 장림동 신장림역,2019-09-09 2019-09-09
1,부산광역시 사하구,35.0945928,128.959816, 장애인 자립생활 홍보캠페인 진행,사하두바퀴장애인자립생활센터,대한민국 부산광역시 사하구 신평동 647-3,2019-08-23 2019-08-23
2,부산광역시 사하구,35.075368,128.976945, 이미용서비스 보조활동,신장림사랑채노인복지관,대한민국 부산광역시 장림동 신장림역,2019-08-13 2019-12-31
3,부산광역시 사하구,35.0915846,128.9771721, 신평사랑채노인복지관 업무보조 정기봉사자 모집,신평사랑채노인복지관,대한민국 부산광역시 사하구 다대로130번길 34,2019-07-18 2019-12-31
4,부산광역시 사하구,35.1030193,128.9987411, 사하사랑채노인복지관 토요일 자원봉사자 모집,사하사랑채노인복지관,대한민국 부산광역시 사하구 괴정동 사리로 35,2019-07-16 2019-12-31
5,부산광역시 사하구,35.0875086,129.0056784, [부산 참편한 요양병원] 이미용 봉사자 모집 (급구),감천참편한요양병원,대한민국 부산광역시 사하구 감천동,2019-08-01 2019-09-01
6,부산광역시 사하구,35.075368,128.976945, 일일스마트폰 안내 자원봉사자 모집,신장림사랑채노인복지관,대한민국 부산광역시 장림동 신장림역,2019-07-15 2020-12-31
7,부산광역시 사하구,35.0856779,128.991076, 부산 늘사랑요양병원 어르신 미용봉사,의료법인 인주의료재단 늘사랑요양병원,대한민국 부산광역시 사하구 구평동 사하로 21,2019-07-15 2019-12-31
8,부산광역시 사하구,35.1079535,128.9655933, 장애인주간보호센터 이용자 돌봄 및 프로그램 보조,꿈마루장애인주간보호센터,대한민국 부산광역시 사하구 하단동 낙동남로1405번길 26 7층,2019-07-10 2019-12-31
9,부산광역시 사하구,35.1032839,128.9760418, 자원봉사자 모집,인창노인복지센터,대한민국 부산광역시 사하구 당리동 321-1,2019-07-15 2019-12-31
10,부산광역시 사하구,35.0945928,128.959816,  중증장애인 학습지원(한글 숫자 스마트폰) 자원봉사자 모집 ,사하두바퀴장애인자립생활센터,대한민국 부산광역시 사하구 신평동 647-3,2019-07-01 2020-07-31
