,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,부산광역시 남구,35.1413741,129.0890601, 매주 수요일 시 발달장애아동 활동 보조,나사함발달장애인복지관,대한민국 부산광역시 남구 대연5동 못골번영로 70,2019-09-04 2019-12-25
1,부산광역시 남구,35.1223596,129.1017249, 부산남구시니어클럽 사업단 업무보조(실버택배사업단) ,부산남구시니어클럽,대한민국 부산광역시 남구 용당동 신선로 428,2019-08-21 2019-09-30
2,부산광역시 남구,35.1223596,129.1017249, 부산남구시니어클럽 사업단 업무보조(알뜰카페) 상시,부산남구시니어클럽,대한민국 부산광역시 남구 용당동 신선로 428,2019-08-26 2019-08-26
3,부산광역시 남구,35.1361763,129.0932569, 경로당 추석프로그램 자원봉사자 모집,남구노인복지관,대한민국 부산광역시 남구 대연5동 못골로 97-10,2019-08-30 2019-09-05
4,부산광역시 남구,35.1272824,129.0751073, 지게골복지관 경로식당 배식보조 및 정리 ,남구종합사회복지관,대한민국 부산광역시 남구 우암동 129-339,2019-08-06 2019-10-31
5,부산광역시 남구,35.1361763,129.0932569, 경로당 방문 프로그램 진행,남구노인복지관,대한민국 부산광역시 남구 대연5동 못골로 97-10,2019-07-29 2019-12-31
6,부산광역시 남구,,, 인창대연요양병원 이미용봉사자 [급구],인창대연요양병원,,2019-07-16 2020-07-30
7,부산광역시 남구,35.1274372,129.0900658, 여름캠프 자원봉사자 모집,(사)아띠장애인주간보호센터,대한민국 부산광역시 남구 대연4동 1136-13,2019-08-21 2019-08-23
8,부산광역시 남구,35.1272824,129.0751073, 지게골복지관 도시락배달 봉사자 모집(주회)차량운행,남구종합사회복지관,대한민국 부산광역시 남구 우암동 129-339,2019-06-05 2019-08-31
9,부산광역시 남구,35.1272824,129.0751073, 지게골복지관 도시락배달 봉사자 모집(주회),남구종합사회복지관,대한민국 부산광역시 남구 우암동 129-339,2019-06-03 2019-08-28
10,부산광역시 남구,35.1361763,129.0932569, 도시락배달 봉사자 모집,남구노인복지관,대한민국 부산광역시 남구 대연5동 못골로 97-10,2019-05-16 2019-12-31
11,부산광역시 남구,35.1413741,129.0890601, 매주 화요일 시 성인발달장애인 연극수업 보조,나사함발달장애인복지관,대한민국 부산광역시 남구 대연5동 못골번영로 70,2019-07-02 2019-12-31
12,부산광역시 남구,35.1344488,129.0837711, 프로그램보조,행복남구재가노인지원서비스센터,대한민국 부산광역시 남구 대연2동 수영로 156,2019-03-19 2019-12-31
13,부산광역시 남구,35.1274372,129.0900658, 소풍 자원봉사자 모집,(사)아띠장애인주간보호센터,대한민국 부산광역시 남구 대연4동 1136-13,2019-03-29 2019-11-29
14,부산광역시 남구,35.1344488,129.0837711, 밑반찬 및 국 배달 보조,행복남구재가노인지원서비스센터,대한민국 부산광역시 남구 대연2동 수영로 156,2019-03-12 2019-12-31
0,부산광역시 남구,35.1274372,129.0900658, 자원봉사자 모집,(사)아띠장애인주간보호센터,대한민국 부산광역시 남구 대연4동 1136-13,2019-02-13 2019-12-27
1,부산광역시 남구,35.1265331,129.0721899, 마음이 함께 동행 하는 멘토링,밝은누리지역아동센터,대한민국 부산광역시 남구 우암2동 125-34,2019-02-07 2019-12-31
2,부산광역시 남구,35.1292442,129.0991878, 남구장애인복지관 목욕보조 자원봉사자 모집,남구장애인복지관,대한민국 부산광역시 남구 대연3동 조각공원로11번길 38,2019-02-01 2019-12-31
3,부산광역시 남구,35.116393,129.1093864, 어린이집 야외활동 도우미,사회복지법인 유니어린이집,대한민국 부산광역시 남구 용호4동 482-3,2019-01-28 2019-12-27
4,부산광역시 남구,35.1391484,129.1054506, 목욕봉사,구세군부산요양원,대한민국 부산광역시 남구 대연3동 용소로7번길 105,2019-01-31 2019-12-31
5,부산광역시 남구,,, 인창대연요양병원 자원봉사모집 ,인창대연요양병원,,2018-12-20 2019-12-01
6,부산광역시 남구,35.1215992,129.1072386, 놀이프로그램 보조 봉사자 모집,해피실버타운,대한민국 부산광역시 남구 용호1동 295,2018-12-01 2019-12-31
7,부산광역시 남구,35.1350013,129.0745926, 지역아동센터 초중학생 아동 학습지도,지게골지역아동센터,대한민국 부산광역시 남구 문현4동 271-16,2018-11-27 2019-12-31
8,부산광역시 남구,,, 인창대연요양병원 이미용봉사모집,인창대연요양병원,,2018-10-10 2019-10-01
9,부산광역시 남구,35.1284817,129.0777967, [든솔직업재활센터] 임가공 작업 지원 자원봉사자 모집합니다,든솔직업재활센터,대한민국 부산광역시 남구 우암1동 유엔로25번길,2018-06-27 2019-12-31
10,부산광역시 남구,35.1158856,129.0908752, 공연봉사 및 재능기부 봉사자 모십니다,용당요양병원,대한민국 부산광역시 남구 신선로,2019-03-01 2020-12-31
11,부산광역시 남구,35.1158856,129.0908752, 용당요양병원(부산 남구)  이미용 봉사자를 모집합니다,용당요양병원,대한민국 부산광역시 남구 신선로,2019-02-25 2020-12-31
