지역,시군구,기관,주소
서울,서울특별시 광진구,더효재활데이케어센터,서울 광진구 용마산로 37 (중곡동)2층
서울,서울특별시 광진구,백세만세데이케어센터,서울 광진구 광나루로 556 (구의동)씨엔씨빌딩 4층
서울,서울특별시 광진구,사랑재요양원,서울 광진구 자양로 188 (구의동).
서울,서울특별시 광진구,행복한지역아동센터,서울특별시 광진구 광나루로37길 43 (구의동)
서울,서울특별시 광진구,밝은요양원,서울특별시 광진구 긴고랑로 12 (중곡동)4층
서울,서울특별시 광진구,희망가정폭력상담센터,서울특별시 광진구 광장로 80 (광장동)의성빌딩 3층
서울,서울특별시 광진구,희망일터 (보호작업시설),"서울특별시 광진구 천호대로622, 501"
서울,서울특별시 광진구,(사) 메신저 인터내셔널,"서울특별시 광진구 아차산로78길44, 512 크레스코빌딩"
서울,서울특별시 광진구,정립회관 주간보호시설,"서울특별시 광진구 워커힐로93, 3층"
서울,서울특별시 광진구,관악미르사랑데이케어센터,서울특별시 관악구 봉천동952-20 정암빌딩 4층
서울,서울특별시 광진구,광진소규모요양시설,서울특별시 광진구 자양로51길11-25
서울,서울특별시 광진구,돌봄사랑채1,"서울특별시 광진구 아차산로26길28, 성원하이츠 B동 401호"
서울,서울특별시 광진구,(사)굿하트광진재가노인지원센터,서울특별시 광진구 구의동 천호대로699 일천빌딩 302호
서울,서울특별시 광진구,므두셀라 실버타운,서울특별시 광진구 중곡동 능동로360
서울,서울특별시 광진구,영화데이케어센터,"서울특별시 광진구 중곡동 동일로322 양지빌딩5,6층"
서울,서울특별시 광진구,효사랑재가복지센터,서울특별시 광진구 화양동  한림타워4층
서울,서울특별시 광진구,경희지역아동센터,서울 광진구 중곡3동 192-59번지
서울,서울특별시 광진구,주) 광진재가복지센터,서울특별시 광진구 중곡1동248-3 2층  주)광진재가복지센터
서울,서울특별시 광진구,"노블레스요양센터1, 2","서울 광진구 중곡동 24-29 광진빌딩 2,3층"
서울,서울특별시 광진구,(사) 한국뇌병변장애인인권협회 서울지부,서울 광진구 중곡2동 119-2 효자하우스 1층
서울,서울특별시 광진구,어린이나라지역아동센터,서울 광진구 구의1동   221-82호 (2층)
서울,서울특별시 광진구,광진구 건강가정지원센터,서울특별시 광진구 능동로30길23 2층
서울,서울특별시 광진구,(사)사랑의달팽이,서울특별시 중구 동호로15길 27 (신당동)종하빌딩 A동 1층
서울,서울특별시 광진구,광진구다문화가족지원센터,서울 광진구 아차산로24길 17 (자양동)369-14 2층
서울,서울특별시 광진구,한사랑지역아동센터,서울특별시 광진구 동일로54길 20 (군자동)군자동 144-7
서울,서울특별시 광진구,광진장애인보호작업시설,서울 광진구 동일로80길 20 (중곡동)광진장애인보호작업장
서울,서울특별시 광진구,정립장애인보호작업장,서울 광진구 구의2동16-3 체육관 1층
서울,서울특별시 광진구,해피엘지역아동센터,서울 광진구 자양동600-32 2층
서울,서울특별시 광진구,꿈나래지역아동센터,서울 광진구 중곡4동78-30 3층
서울,서울특별시 광진구,사단법인 나섬공동체,서울특별시 광진구 광장동401-17
서울,서울특별시 광진구,(사) 스페셜올림픽코리아,서울특별시 종로구 수송동 종로5길76 목은관빌딩6층
서울,서울특별시 광진구,진성지역아동센터,서울 광진구 중곡4동18-45호 2층
서울,서울특별시 광진구,사단법인 지구촌공생회,서울특별시 광진구 능동로 268 (능동)동산빌딩 3층 301호
서울,서울특별시 광진구,소망나무,서울특별시 광진구 중곡동31-2 2층
서울,서울특별시 광진구,새날지역아동센터,서울 광진구 자양동13-42(아차산로 26길 22)
서울,서울특별시 광진구,사회복지법인 누리봄,서울 광진구 중곡3동29-10
서울,서울특별시 광진구,광진노인종합복지관,서울 광진구 군자로 88 (군자동)364-15
서울,서울특별시 광진구,아동복지시설 새빛지역아동센터,서울 광진구 자양1동219-31
서울,서울특별시 광진구,국립정신건강센터,서울특별시 광진구 중곡동국립정신건강센터
서울,서울특별시 광진구,아차산노인복지센터,서울특별시 광진구 긴고랑로 164 (중곡동)아차산노인복지센터
서울,서울특별시 광진구,(사)한국뇌병변장애인인권협회,서울특별시 영등포구 국회대로 547 (당산동4가)부천빌딩 3층
서울,서울특별시 광진구,광장종합사회복지관,서울 광진구 광장동472-1
서울,서울특별시 광진구,중곡종합사회복지관,서울특별시 광진구 용마산로3길 62 (중곡동)중곡종합사회복지관
서울,서울특별시 광진구,참여자치나눔의공동체광진주민연대,서울 광진구 자양4동   3-9호 1층
서울,서울특별시 광진구,광진노인보호센터,서울 광진구 자양2동 678번지
서울,서울특별시 광진구,조계종사회복지재단 자양종합사회복지관,서울 광진구 자양동581-2 자양종합사회복지관
서울,서울특별시 광진구,정립회관,서울 광진구 구의2동16-3 (워커힐로 93) 평생교육지원팀
