,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,경상남도 김해시,,, 김해헌혈의집 월일(화) 캠페인 자원봉사자 모집,대한적십자사 경남혈액원,,2019-08-27 2019-08-27
1,경상남도 김해시,,, 김해헌혈의집 월일(월) 캠페인 자원봉사자 모집,대한적십자사 경남혈액원,,2019-08-26 2019-08-26
2,경상남도 김해시,,, 김해헌혈의집 월일(일) 캠페인 자원봉사자 모집,대한적십자사 경남혈액원,,2019-08-25 2019-08-25
3,경상남도 김해시,,, 김해헌혈의집 월일(토) 캠페인 자원봉사자 모집,대한적십자사 경남혈액원,,2019-08-24 2019-08-24
4,경상남도 김해시,,, 김해헌혈의집 월일(금) 캠페인 자원봉사자 모집,대한적십자사 경남혈액원,,2019-08-23 2019-08-23
5,경상남도 김해시,,, 김해시종합사회복지관 도시락 배달(매주 금요일),김해시종합사회복지관,,2019-08-08 2019-12-31
6,경상남도 김해시,,, 김해시종합사회복지관 도시락 배달 봉사(매주 수요일),김해시종합사회복지관,,2019-08-08 2019-12-31
7,경상남도 김해시,,, 지역아동센터 학습멘토링 멘토 자원봉사자 모집,세이브더칠드런코리아 동부지부,,2019-07-29 2019-08-30
8,경상남도 김해시,,, 어르신 무료급식소에서 자원봉사자를 모집합니다,사단법인 길손의 쉼터,,2019-07-22 2019-12-31
9,경상남도 김해시,,, 어르신 무료급식소에서 자원봉사자를 모집합니다,사단법인 길손의 쉼터,,2019-07-22 2019-12-31
10,경상남도 김해시,,, 제차 여름계절학교 자원봉사자 모집,경남지적장애인자립지원센터,,2019-07-29 2019-08-23
11,경상남도 김해시,,, 이미용 봉사 ,한서재활요양병원,,2019-04-10 2019-12-31
12,경상남도 김해시,,, <미술프로그램 보조 대학생 자원봉사자 모집>,김해시동부노인종합복지관,,2019-04-01 2019-12-31
13,경상남도 김해시,,, 장애인거주시설 우리들의집 이미용 봉사,우리들의 집,,2019-04-01 2019-12-31
14,경상남도 김해시,,, 미술 웃음치료 원예치료등,의료법인수의료재단 서청솔요양병원,,2019-03-26 2020-05-01
0,경상남도 김해시,,, 이미용봉사자를 구합니다,효능원복지재단,,2019-04-16 2019-12-17
1,경상남도 김해시,,, 노인복지센터 어르신 목욕 봉사활동,김해시종합사회복지관,,2019-04-01 2019-12-31
2,경상남도 김해시,,, 무료급식소 식사 조리 및 배식 활동 ,김해시종합사회복지관,,2019-03-06 2019-12-31
3,경상남도 김해시,,, 무료급식소 식사 조리 및 배식활동 보조,김해시종합사회복지관,,2019-03-11 2019-12-31
4,경상남도 김해시,,, 조은노인전문요양원봉사자모집,조은노인전문요양원,,2019-02-18 2019-12-31
5,경상남도 김해시,,, 김해지역목욕봉사자 모집합니다,가야요양병원,,2019-02-08 2019-12-31
6,경상남도 김해시,,, 김해보훈요양원 봉사자 모집,김해보훈요양원,,2019-02-11 2019-12-31
7,경상남도 김해시,,, 학습,해바라기지역아동센터,,2019-01-02 2019-12-31
8,경상남도 김해시,,, 악기지도우쿨렐레 리코더,지역아동센터 영현비젼공부방,,2018-10-10 2019-12-31
9,경상남도 김해시,,, 노래교실,한서재활요양병원,,2018-10-01 2019-12-31
10,경상남도 김해시,,, 요양원 어르신 이미용 봉사,밝은요양원,,2018-09-10 2019-12-31
