,지역,시군구,기관,주소
0,서울특별시,중랑구,중랑경찰서,서울특별시 중랑구 신내역로3길 40-10
1,서울특별시,중랑구,중랑구청감사담당관,서울특별시 중랑구 봉화산로 179
2,서울특별시,중랑구,중랑구청건강증진과,서울특별시 중랑구 봉화산로 179
3,서울특별시,중랑구,중랑구청건축디자인과,서울특별시 중랑구 봉화산로 179
4,서울특별시,중랑구,중랑구청기업지원과,서울특별시 중랑구 봉화산로 179 중랑구청
5,서울특별시,중랑구,중랑구청도로과,서울특별시 중랑구 봉화산로 179
6,서울특별시,중랑구,중랑구청도시안전과,서울특별시 중랑구 봉화산로 179 중랑구청
7,서울특별시,중랑구,중랑구청어르신복지과,서울특별시 중랑구 봉화산로 179 중랑구청 3층 어르신복지과
8,서울특별시,중랑구,중랑구청일자리창출과,서울특별시 중랑구 봉화산로 179
9,서울특별시,중랑구,중랑구청홍보담당관,서울특별시 중랑구 봉화산로 179 중랑구청
0,서울특별시,중랑구,도시개발과,서울특별시 중랑구 봉화산로 179 중랑구청 3층 도시개발과
1,서울특별시,중랑구,중랑구청,서울특별시 중랑구 봉화산로 190
2,서울특별시,중랑구,중랑구청민원여권과,서울특별시 중랑구 신내2동 중랑구청 민원여권과
3,서울특별시,중랑구,중랑구청보건지도과,서울 중랑구 신내2동 중랑구청 662
4,서울특별시,중랑구,중랑구청보건행정과,서울 중랑구 신내2동 중랑구청 662
5,서울특별시,중랑구,중랑구청복지정책과,서울특별시 중랑구 봉화산로 179 중랑구청 3층 복지정책과
6,서울특별시,중랑구,중랑구청부동산정보과,서울특별시 중랑구 봉화산로 179 중랑구청 1층 부동산정보과
7,서울특별시,중랑구,중랑구청여성가족과,서울특별시 중랑구 봉화산로 179 3층 여성가족과
8,서울특별시,중랑구,중랑구청위생과,서울 중랑구 신내2동 중랑구청 662
9,서울특별시,중랑구,중랑구청치수과,서울특별시 중랑구 봉화산로 179 중랑구청
0,서울특별시,중랑구,면목본동주민센터,서울특별시 중랑구 면목본동 115-18
1,서울특별시,중랑구,중랑구청건축과,서울 중랑구 신내2동 중랑구청 662
2,서울특별시,중랑구,중랑구청공원녹지과,서울 중랑구 신내2동 중랑구청 662
3,서울특별시,중랑구,중랑구청교통행정과,서울 중랑구 신내2동 중랑구청 662
4,서울특별시,중랑구,중랑구청도시디자인과,서울 중랑구 신내2동 중랑구청 662
5,서울특별시,중랑구,중랑구청맑은환경과,서울특별시 중랑구 봉화산로 179 중랑구청 맑은환경과
6,서울특별시,중랑구,중랑구청주차관리과,서울 중랑구 신내2동 중랑구청 662
7,서울특별시,중랑구,중랑구청주택과,서울 중랑구 신내2동 중랑구청 662
8,서울특별시,중랑구,중랑구청청소행정과,서울 중랑구 신내2동 중랑구청 662 봉화산로
9,서울특별시,중랑구,중랑구청토목과,서울 중랑구 신내2동 중랑구청 662
0,서울특별시,중랑구,망우3동주민센터,서울특별시 중랑구 용마산로 461 망우3동주민센터
1,서울특별시,중랑구,망우본동주민센터,서울특별시 중랑구 망우로67길 10
2,서울특별시,중랑구,묵1동주민센터,서울특별시 중랑구 공릉로2가길 5
3,서울특별시,중랑구,묵2동주민센터,서울특별시 중랑구 묵2동 243-1
4,서울특별시,중랑구,상봉1동주민센터,서울특별시 중랑구 상봉중앙로1길 6 상봉1동 주민센터
5,서울특별시,중랑구,상봉2동주민센터,서울특별시 중랑구 상봉2동 -
6,서울특별시,중랑구,신내1동주민센터,서울특별시 중랑구 용마산로129나길 35 신내1동주민센터
7,서울특별시,중랑구,신내2동주민센터,서울특별시 중랑구 신내2동 -
8,서울특별시,중랑구,중화1동주민센터,"서울특별시 중랑구 동일로134길 17 (중화동, 중화1동주민센터)"
9,서울특별시,중랑구,중화2동주민센터,서울특별시 중랑구 중화동 310-62
0,서울특별시,중랑구,면목2동주민센터,서울특별시 중랑구 면목2동 -
1,서울특별시,중랑구,면목3.8동주민센터,서울특별시 중랑구 면목3.8동 서울특별시 중랑구 사가정로 51길 48(면목동)
2,서울특별시,중랑구,면목4동주민센터,서울특별시 중랑구 면목4동 -
3,서울특별시,중랑구,면목5동주민센터,서울특별시 중랑구 동일로 619 면목5동 주민센터
4,서울특별시,중랑구,중랑구자원봉사센터,서울특별시 중랑구 봉화산로 179 중랑구청
5,서울특별시,중랑구,중랑구청가정복지과,서울특별시 중랑구 신내2동 중랑구청 가정복지과
6,서울특별시,중랑구,중랑구청건설관리과,서울특별시 중랑구 신내동 662 중랑구청
7,서울특별시,중랑구,중랑구청마을협치과,서울 중랑구 신내동 662
8,서울특별시,중랑구,중랑구청의약과,서울 중랑구 신내2동 중랑구청 662
9,서울특별시,중랑구,중랑구청지역경제과,서울 중랑구 신내2동 중랑구청 662
0,서울특별시,중랑구,노원구선거관리위원회,서울 중랑구 신내동 649
1,서울특별시,중랑구,면목7동주민센터,서울특별시 중랑구  면목로  298 1
2,서울특별시,중랑구,중랑구청기획예산과,서울 중랑구 신내동 662
3,서울특별시,중랑구,중랑구청사회복지과,서울 중랑구 신내동 662
4,서울특별시,중랑구,중랑구청세무1과,서울 중랑구 신내동 662
5,서울특별시,중랑구,중랑구청세무2과,서울 중랑구 신내동 662
6,서울특별시,중랑구,중랑구청재무과,서울 중랑구 신내동 662
7,서울특별시,중랑구,중랑구청주민생활지원과,서울특별시 중랑구 봉화산로 179 중랑구청
8,서울특별시,중랑구,중랑구청지적과,서울 중랑구 신내동 662
9,서울특별시,중랑구,중랑구청행정지원과,서울 중랑구 신내동 662
0,서울특별시,중랑구,서울새솔초등학교,서울특별시 중랑구 신내역로1길 164
1,서울특별시,중랑구,중랑구사회복지협의회,서울특별시 중랑구 봉화산로 190 4층
2,서울특별시,중랑구,중랑구육아종합지원센터,서울특별시 중랑구 망우로67길 10 망우본동복합청사 6층
3,서울특별시,중랑구,중랑구의회,서울특별시 중랑구 신내동 662
4,서울특별시,중랑구,중랑구정신건강증진센터,서울특별시 중랑구 용마산로 215 중랑구민회관 1층
5,서울특별시,중랑구,중랑구청교육지원과,서울특별시 중랑구 봉화산로 179
6,서울특별시,중랑구,중랑구청소년상담복지센터,서울특별시 중랑구 용마산로 217 중랑청소년수련관
7,서울특별시,중랑구,중랑구청장애인복지과,서울특별시 중랑구 봉화산로 179 3층 장애인복지과
8,서울특별시,중랑구,중랑유린지역자활센터,서울특별시 중랑구 신내동 574 3층
9,서울특별시,중랑구,중화어린이도서관,서울특별시 중랑구 중랑역로3길 28 중화어린이도서관
0,서울특별시,중랑구,구립신내노인종합복지관,서울 중랑구 신내동 771-1번지
1,서울특별시,중랑구,구립중화경로복지관,서울 중랑구 중화동 37-4
2,서울특별시,중랑구,서울시립망우청소년수련관,서울특별시 중랑구 망우동 241-2
3,서울특별시,중랑구,서울주택도시공사중랑주거복지센터,서울특별시 중랑구 신내로16길 33
4,서울특별시,중랑구,서울특별시 북부병원,서울특별시 중랑구 양원역로 38
5,서울특별시,중랑구,서울특별시서울의료원,서울 중랑구 신내동 316번지 서울의료원
6,서울특별시,중랑구,시립중랑노인종합복지관,서울 중랑구 면목2동 178-8번지 시립중랑노인종합복지관
7,서울특별시,중랑구,신내노인종합복지관,서울특별시 중랑구 신내동 771-1
8,서울특별시,중랑구,양원 숲속 도서관,서울특별시 중랑구 송림길 172
9,서울특별시,중랑구,중랑구립정보도서관,서울 중랑구 묵1동 1~35 신내로 15길 197 (묵동 22) 중랑구립정보도서관
0,서울특별시,중랑구,구립중화경로복지관주간보호센터,서울특별시 중랑구 망우동 구립중화경로복지관주간보호센터
1,서울특별시,중랑구,대한적십자,서울특별시 성동구 고산자로 356 대한적십자
2,서울특별시,중랑구,면목초등학교,서울 중랑구 면목1동 222
3,서울특별시,중랑구,서울상봉초등학교,서울 중랑구 상봉1동 서울상봉초등학교
4,서울특별시,중랑구,신내경로복지센터,서울특별시 중랑구 망우로65길 20
5,서울특별시,중랑구,신내노인복지관(시니어봉사단),서울특별시 중랑구 신내2동 771-1
6,서울특별시,중랑구,원광장애인종합복지관,서울특별시 중랑구 신내1동 572-2
7,서울특별시,중랑구,원묵고등학교(자원봉사캠프),서울 중랑구 묵동 23번지
8,서울특별시,중랑구,유린원광종합사회복지관,서울특별시 중랑구 신내1동 572-2
9,서울특별시,중랑구,중랑구청체육청소년과,서울특별시 중랑구 봉화산로 179
0,서울특별시,중랑구,구립용마경로복지센터,서울특별시 중랑구 용마산로94길 98
1,서울특별시,중랑구,망우청소년단기쉼터,서울특별시 중랑구 송림길 156 망우청소년단기쉼터
2,서울특별시,중랑구,면동초등학교,서울특별시 중랑구 면목로57길 32 면동초등학교
3,서울특별시,중랑구,서울면동초등학교병설유치원,서울특별시 중랑구 면목로57길 32
4,서울특별시,중랑구,서울면목초등학교병설유치원,서울특별시 중랑구 면목로 434 면목초등학교 병설유치원
5,서울특별시,중랑구,서울새솔유치원,서울특별시 중랑구 신내역로1길 136 서울새솔유치원
6,서울특별시,중랑구,서울중곡초등학교병설유치원,서울특별시 중랑구 면목로23길 20 중곡초등학교병설유치원
