,시군구,lat,lng,제목,모집기관,formatted_address,봉사기간
0,경기도 성남시 중원구,37.4180561,127.1534289, 특수체육 활동보조 봉사활동,성남시도촌종합사회복지관,대한민국 경기도 성남시 중원구 도촌동,2019-07-12 2019-10-26
1,경기도 성남시 중원구,37.4180561,127.1534289, 특수체육 활동보조 봉사활동,성남시도촌종합사회복지관,대한민국 경기도 성남시 중원구 도촌동,2019-06-29 2019-10-26
2,경기도 성남시 중원구,37.4180561,127.1534289, 기업단체] 밑반찬 만들기 및 전달봉사활동,성남시도촌종합사회복지관,대한민국 경기도 성남시 중원구 도촌동,2019-06-04 2019-12-31
3,경기도 성남시 중원구,37.4404703,127.1692878, [황송노인주간보호센터]유급자원봉사자 모집,황송노인주간보호센터,대한민국 경기도 성남시 중원구 상대원1동 279-1,2019-05-02 2019-12-31
4,경기도 성남시 중원구,37.4496679,127.1660695, [월드비전 성남복지관] 함께 놀자 정기 활동,성남종합사회복지관(월드비전),대한민국 경기도 성남시 중원구 금광2동 2957,2019-05-03 2019-10-25
5,경기도 성남시 중원구,37.4496679,127.1660695, [월드비전 성남복지관] 아동권리위원회 정기 활동  ,성남종합사회복지관(월드비전),대한민국 경기도 성남시 중원구 금광2동 2957,2019-04-01 2019-12-27
6,경기도 성남시 중원구,37.431225,127.1705826, 굿윌스토어 밀알분당점 근로장애인 이미용서비스 제공,성남시장애인복합사업장,대한민국 경기도 성남시 중원구 상대원동 513-14,2019-02-25 2019-12-31
7,경기도 성남시 중원구,37.44106720000001,127.1590715, 중앙동복지회관 어르신 수학교실 정기봉사자 모집,중앙동복지회관,대한민국 경기도 성남시 중원구 중앙동 1539,2019-02-11 2019-12-31
8,경기도 성남시 중원구,37.4180561,127.1534289, 석식 조리지원 봉사활동,성남시도촌종합사회복지관,대한민국 경기도 성남시 중원구 도촌동,2019-01-25 2019-12-27
9,경기도 성남시 중원구,37.4496679,127.1660695, [월드비전 성남복지관] 사랑의 도시락 나눔의 집 봉사활동 모집,성남종합사회복지관(월드비전),대한민국 경기도 성남시 중원구 금광2동 2957,2018-12-18 2019-12-20
