,지역,시군구,기관,주소
0,강원도,평창군,대관령면,강원도 평창군 도암면 대관령면
1,강원도,평창군,대화면,강원도 평창군 대화면 대화면
2,강원도,평창군,미탄면,강원도 평창군 미탄면 창리
3,강원도,평창군,방림면,강원도 평창군 방림면 방림면사무소
4,강원도,평창군,봉평면,강원도 평창군 봉평면 봉평
5,강원도,평창군,용평면,강원도 평창군 용평면 .
6,강원도,평창군,진부면사무소,강원도 평창군 진부면 하진부2리 1
7,강원도,평창군,평창교육도서관,강원도 평창군 평창읍 평창중앙로 83-17
8,강원도,평창군,평창군문화복지센터,강원도 평창군 평창읍 하리 113-1
9,강원도,평창군,평창군청,강원도 평창군 평창읍 하리 평창군청 210-2
0,강원도,평창군,계촌중학교,강원도 평창군 방림면 계촌리 --
1,강원도,평창군,대화도서관,강원도 평창군 대화면 남산2길 27  대화도서관
2,강원도,평창군,대화초등학교,강원도 평창군 대화면 `
3,강원도,평창군,도성초등학교,강원도 평창군 대관령면 유천리 759-1
4,강원도,평창군,미탄초등학교,강원도 평창군 미탄면 `
5,강원도,평창군,방림초등학교,강원도 평창군 방림면 --
6,강원도,평창군,봉평도서관,강원도 평창군 봉평면 기풍4길10
7,강원도,평창군,진부도서관,강원도 평창군 진부면 166-18
8,강원도,평창군,평창고등학교,강원도 평창군 평창읍 중리 평창고등학교
9,강원도,평창군,평창군치매안심센터,강원도 평창군 평창읍 종부로 61 평창군치매안심센터
0,강원도,평창군,강원도장애인종합복지관평창분관,강원도 평창군 평창읍 중리 354-1 (2/1)
1,강원도,평창군,면온초등학교,강원도 평창군 봉평면 면온리 `
2,강원도,평창군,봉평초등학교,강원도 평창군 봉평면 `
3,강원도,평창군,장평초등학교,강원도 평창군 용평면 장평리 3
4,강원도,평창군,주진초등학교,강원도 평창군 평창읍 주진리 `
5,강원도,평창군,평창읍,강원도 평창군 평창읍 113-1
6,강원도,평창군,평창중학교,강원도 평창군 평창읍 .
7,강원도,평창군,평창초등학교,강원도 평창군 평창읍 평창초등학교
8,강원도,평창군,호명초등학교,강원도 평창군 진부면 호명리 .
9,강원도,평창군,횡계초등학교,강원도 평창군 대관령면 횡계리 횡계초등학교
0,강원도,평창군,2013스페셜올림픽조직위원회,강원 춘천시 봉의동 중앙로 1가 7 강원도개발공사 6층
1,강원도,평창군,도암초등학교,강원도 평창군 대관령면 차항1리 55-1
2,강원도,평창군,상지대관령고등학교,강원도 평창군 대관령면 .
3,강원도,평창군,용전중학교,강원도 평창군 용평면 용전리 207-1
4,강원도,평창군,월정사 템플스테이,강원도 평창군 진부면 오대산로 374-8 월정사 템플스테이
5,강원도,평창군,진부중학교,강원도 평창군 진부면 진부중학교
6,강원도,평창군,진부초등학교,강원도 평창군 진부면 진부새싹길 52
7,강원도,평창군,평창경찰서,강원도 평창군 평창읍 하6리 230번지
8,강원도,평창군,평창군어린이급식관리지원센터,강원도 평창군 평창읍 종부로 60 평창군어린이급식관리지원센터
9,강원도,평창군,평창보건의료원,강원도 평창군 평창읍 종부리 평창읍 종부리
0,강원도,평창군,대관령눈꽃축제위원회,강원도 평창군 도암면 .
1,강원도,평창군,미탄면번영회,강원도 평창군 미탄면 미탄중앙길 28 3층
2,강원도,평창군,백룡동굴생태체험학습장,강원도 평창군 미탄면 마하리 문희길 63
3,강원도,평창군,사단법인동사모2018,서울특별시 종로구  사직로7길 14-3 사단법인동사모2018
4,강원도,평창군,월정사성보박물관,강원도 평창군 진부면 오대산로 374-8 월정사성보박물관
