,지역,시군구,기관,주소
0,강원도,동해시,동해도서관,강원도 동해시 천곡동 829번지
1,강원도,동해시,동해시보건소묵호건강증진센터치매상담센터,강원도 동해시 발한로 227 동해시보건소 묵호건강증진센터 치매상담센터
2,강원도,동해시,동해시시설관리공단,강원도 동해시 덕골길 10 동해시시설관리공단
3,강원도,동해시,동해시지역사회보장협의체,강원도 동해시 천곡로 77 복지과 내 동해시지역사회보장협의체
4,강원도,동해시,동해재가노인장기요양센터,강원도 동해시 발한동 226-1번지
5,강원도,동해시,동해해양경비안전서,강원도 동해시 임항로 29 부곡동 동해해양경찰서
6,강원도,동해시,동해해양조사사무소,강원도 동해시 동굴로 123 동해해양조사사무소
7,강원도,동해시,한국철도공사강원본부,강원도 동해시동해역길 69 동해역 코레일 강원지사 경영관리팀
8,강원도,동해시,한사랑노인재가복지센타,강원도 동해시 발한동 303-1
9,강원도,동해시,해양환경관리공단 동해지사,강원도 동해시 평원로 46 해양환경관리공단 동해지사
0,강원도,동해시,꿈나무지역아동센터,강원도 동해시 발한동 2-35 2/3
1,강원도,동해시,꿈자람희망나누리,강원도 동해시 평원로 69
2,강원도,동해시,동해시노인종합복지관주간복지센터,강원도 동해시 천곡동 84-14번지 동해시노인종합복지관
3,강원도,동해시,동해시다문화가족지원센터,강원도 동해시 천곡동 808 천곡1길 22-1
4,강원도,동해시,동해시생활체육회,강원도 동해시 덕골길 10
5,강원도,동해시,문화관광형시장육성사업단,강원도 동해시 오일장길 32 동서약국 2층
6,강원도,동해시,샘실열린학교,강원도 동해시 감추4길 40 2층
7,강원도,동해시,월드비전동해종합사회복지관,강원도 동해시 천곡동 1098
8,강원도,동해시,재단법인동해시상권활성화재단,강원도 동해시 중앙시장길 12 뉴월드상가 B동 2층
9,강원도,동해시,한중대학교산학협력단,강원도 동해시 지양길 200 한중대학교 한중대학교 산학협력단
0,강원도,동해시,동해가정법률상담소,강원도 동해시 천곡동 962-26 33통 1반1층
1,강원도,동해시,동해우체국,강원도 동해시 천곡동 동해우체국
2,강원도,동해시,동해이레복지센터,강원도 동해시 한섬로 61-1 2F
3,강원도,동해시,문화예술 커뮤니티 무릉선원,"강원도 동해시 동굴로 149 101동 1206호(천곡동, 쌍용@)"
4,강원도,동해시,삼화사템플스테이,강원도 동해시 삼화로 584 삼화사 템플스테이
5,강원도,동해시,수화통역센터,강원 동해시 천곡동 376-17
6,강원도,동해시,에덴어린이집,강원도 동해시 향로2길 57
7,강원도,동해시,초록도서관,강원도 동해시 천곡동 중앙로 184 협신빌딩 6층
8,강원도,동해시,학교를사랑하는모임,강원도 동해시 감추로 34 4층
9,강원도,동해시,해오름종합복지센터,강원도 동해시 송정중앙로 66 1층 해오름종합복지센터
0,강원도,동해시,꽃망울지역아동센터,강원도 동해시 송정동 1042 복지회관 2층
1,강원도,동해시,동해시농업기술센터,강원도 동해시 부곡동 227 번지
2,강원도,동해시,베다니마을노인의집,강원 동해시 어달동
3,강원도,동해시,새힘지역아동센터,강원도 동해시 발한동 579-10
4,강원도,동해시,양지품속요양복지시설,강원도 동해시 양지1길 11-2
5,강원도,동해시,천사종합복지센터,강원도 동해시 동굴1길 86 천사종합복지센터
6,강원도,동해시,한사랑지역아동센터,강원도 동해시 발한동 303-3번지
7,강원도,동해시,해맑은지역아동센터,강원도 동해시 부곡동 111-1번지 유존상가201호
8,강원도,동해시,해오름지역아동센터,강원도 동해시 구미동 506
9,강원도,동해시,향로청소년문화의집,강원도 동해시 발한동 95-1번지
0,강원도,동해시,(사)강원도지체장애인협회동해시지회,강원도 동해시 송정동 958-82
1,강원도,동해시,(사)한국시각장애인협회동해시지회,강원도 동해시 천곡동 376-17
2,강원도,동해시,(사)한국신체장애인복지회동해시지부,강원도 동해시 천곡동 033-532-6688
3,강원도,동해시,구세군천곡지역아동센터,강원도 동해시 동굴4길 5 구세군천곡지역아동센터
4,강원도,동해시,동해YWCA,강원도 동해시 부곡동 0
5,강원도,동해시,동해시장애요양원,강원 동해시 천곡동 421~780 585-1번지
6,강원도,동해시,동해시장애인주간보호소,강원 동해시 천곡동 307~420 376-16  (한섬로 28-12)
7,강원도,동해시,동해시체육회,강원도 동해시 천곡동 동해시청 4
8,강원도,동해시,동해시효요양원종합복지센터,강원도 동해시 분토길 36-2 동해시효요양원 종합복지센터
9,강원도,동해시,동해이레요양병원,강원 동해시 천곡동 585
0,강원도,동해시,"동해가정폭력,성폭력상담소",강원도 동해시 천곡동 962-26 33통1반2층
1,강원도,동해시,동해경찰서,강원도 동해시 천곡동 동해경찰서
2,강원도,동해시,동해문화예술회관,강원도 동해시 천곡동 동해시청 3층
3,강원도,동해시,동해소방서,강원도 동해시 천곡동 동해소방서
4,강원도,동해시,동해시건강가정지원센터,강원도 동해시 천곡동 1078-4 삼성빌딩 4층
5,강원도,동해시,동해시장애인복지회,강원도 동해시 천곡동 373-3
6,강원도,동해시,동해시장애인생활체육회,강원도 동해시 천곡동 동해시장애인생활체육회
7,강원도,동해시,동해시정신보건센터,강원도 동해시 효가동 162-34 건강증진센터 1층
8,강원도,동해시,동해시청소년수련관,강원도 동해시 부곡동 388번지
9,강원도,동해시,동해지역자활센터,강원도 동해시 발한동 239-1
0,강원도,동해시,강원동부아동보호전문기관,강원도 동해시 천곡동 1078- 14
1,강원도,동해시,동해동인병원사회사업실,강원도 동해시 평릉동 동인병원 사회사업실
2,강원도,동해시,동해시노인요양원,강원 동해시 부곡동 승지로 60-5
3,강원도,동해시,동해시보건소,강원도 동해시 천곡동 840번지
4,강원도,동해시,동해시보건소건강증진센터,강원도 동해시 효가동 162-34
5,강원도,동해시,동해시사회복지협의회,강원도 동해시 천곡동 1005-12
6,강원도,동해시,동해시청복지여성과드림스타트센터,강원 동해시 묵호진동 15 -5
7,강원도,동해시,동해향교,강원도 동해시 부곡동 254-1
8,강원도,동해시,삼화사노인요양원,강원 동해시 단봉동 475-4 삼화사노인요양원
9,강원도,동해시,이레마을노인요양원,강원 동해시 만우동 300번지 6/3
0,강원도,동해시,(사)강원도농아인협회동해시지부,강원도 동해시 천곡동 376-17 2층
1,강원도,동해시,동해요양원,강원 동해시 천곡동 421~780 585번지
