,지역,시군구,제목,모집기관,봉사기간
0,경기도,김포시,오픈더퓨처 생필품 만들기 및 지역아동센터 등 전달 활동,오픈더퓨처김포지부,2019-08-04 ~ 2019-08-25
1,경기도,김포시,행사진행보조 및 환경정화 활동,김포시민축구단,2019-08-24 ~ 2019-08-24
2,경기도,김포시,제7회 김포한강평화마라톤대회 행사보조 및 환경정화,김포시체육회,2019-09-01 ~ 2019-09-01
3,경기도,김포시,김포시자원봉사센터 업무지원 활동,김포시자원봉사센터,2019-08-08 ~ 2019-08-30
4,경기도,김포시,김포시자원봉사센터 업무지원 활동,김포시자원봉사센터,2019-08-08 ~ 2019-08-30
5,경기도,김포시,보건소 방문재활 '활력충전교실 공예작품활동' 보조,김포시보건소,2019-06-14 ~ 2019-09-06
6,경기도,김포시,2019 사우청소년문화의집 7~8월[학기중] 청소년 문화 지원 활동,사우청소년문화의집,2019-07-02 ~ 2019-08-30
7,경기도,김포시,노인우울관리 대상자 안부 전화 및 자살예방사업보조,김포시정신건강증진센터,2019-08-01 ~ 2019-08-30
8,경기도,김포시,온라인자원봉사활동 참여자 모집,김포시자원봉사센터,2019-08-01 ~ 2019-08-30
9,경기도,김포시,지적발달장애인 대상 노래교실 진행,행복누리,2019-09-02 ~ 2019-11-30
0,경기도,김포시,8월 신규자원봉사기초소양교육 안내,김포시자원봉사센터,2019-08-31 ~ 2019-08-31
1,경기도,김포시,★성인★ 김포시종합사회복지관 꿈에그린 작은도서관 봉사자 모집,김포시종합사회복지관,2019-08-19 ~ 2019-10-28
2,경기도,김포시,2019년 진로박람회 운영지원 봉사활동,진로체험지원센터,2019-10-17 ~ 2019-10-17
3,경기도,김포시,통진도서관 도서배가 및 정리,통진도서관,2019-06-01 ~ 2019-08-31
4,경기도,김포시,통진방과후아카데미 학습멘토링,통진청소년문화의집,2019-09-05 ~ 2019-11-07
5,경기도,김포시,행복한 마을 만들기 위한 환경정화 봉사활동,운양동주민자치센터,2019-09-20 ~ 2019-09-20
6,경기도,김포시,삼성훼밀리요양원 어르신 말벗 및 센터 환경정리활동,삼성훼밀리요양원,2019-07-01 ~ 2019-09-30
7,경기도,김포시,삼성훼밀리요양원 어르신 말벗 및 센터 환경정리활동,삼성훼밀리요양원,2019-07-01 ~ 2019-09-30
8,경기도,김포시,김포삼성주야간보호센터 여성어르신 목욕서비스 지원,김포삼성주야간보호센터,2019-07-01 ~ 2019-09-30
9,경기도,김포시,김포시육아종합지원센터 장난감대여소 이동지원,김포시육아종합지원센터,2019-07-01 ~ 2019-09-30
0,경기도,김포시,김포시육아종합지원센터 아이돌봄도우미 보조,김포시육아종합지원센터,2019-07-01 ~ 2019-09-30
1,경기도,김포시,김포시육아종합지원센터 사무보조 및 업무지원,김포시육아종합지원센터,2019-07-01 ~ 2019-09-30
2,경기도,김포시,김포푸드뱅크 학생봉사활동,김포푸드뱅크,2019-07-18 ~ 2019-10-18
3,경기도,김포시,푸드뱅크 차량운행 봉사,김포푸드뱅크,2019-07-18 ~ 2019-10-18
4,경기도,김포시,풍무도서관 북카페 '하울림' 청결 유지 및 서비스 활동,경기마을교육공동체 사회적협동조합새솔분사무소,2019-08-01 ~ 2019-10-31
5,경기도,김포시,파랑새노인복지센터 이미용서비스 자원봉사자 모집,파랑새노인복지센터,2019-08-01 ~ 2019-10-31
6,경기도,김포시,김포시노인종합복지관 밑반찬배달 자원봉사자 상시 모집,김포시노인종합복지관,2019-08-12 ~ 2019-11-12
7,경기도,김포시,김포시노인종합복지관 밑반찬배달 자원봉사자 상시 모집,김포시노인종합복지관,2019-08-12 ~ 2019-11-12
8,경기도,김포시,김포시노인종합복지관 밑반찬배달 자원봉사자 상시 모집,김포시노인종합복지관,2019-08-12 ~ 2019-11-12
9,경기도,김포시,통진도서관 도서배가 및 정리,통진도서관,2019-09-01 ~ 2019-11-30
