,지역,시군구,제목,모집기관,봉사기간
0,경기도,하남시,금연캠페인 자원봉사자 모집,(재)하남시자원봉사센터,2019-08-22 ~ 2019-08-22
1,경기도,하남시,구산성지 청결활동 청소년 자원봉사자 모집,(재)하남시자원봉사센터,2019-08-25 ~ 2019-08-25
2,경기도,하남시,도서정리 및 사서도우미,덕풍시장작은도서관,2019-08-19 ~ 2019-08-30
3,경기도,하남시,직업재활훈련생 1박2일 캠프 인솔 보조 모집,하남시장애인복지관,2019-09-05 ~ 2019-09-06
4,경기도,하남시,"프로그램보조도움, 식사도움, 말벗",하남효주야간보호센터/요양원,2019-07-01 ~ 2019-09-30
5,경기도,하남시,효덕노인전문요양원 봉사활동 - 어르신 말벗 및 식사보조 등,효덕노인전문요양원,2019-07-01 ~ 2019-09-30
6,경기도,하남시,"고등학생 이상-어르신 프로그램 활동 보조, 이동지원, 말벗",검단재가노인복지센터,2019-07-01 ~ 2019-09-30
7,경기도,하남시,"판매보조,매장정리정돈,기증품접수",아름다운가게 하남점,2019-07-01 ~ 2019-09-30
8,경기도,하남시,어르신 프로그램 지원 및 말벗,+하남주야간보호센터,2019-07-01 ~ 2019-09-30
9,경기도,하남시,중식지원 자원봉사,느티나무 마을,2019-08-01 ~ 2019-10-31
0,경기도,하남시,장애인복지관 이미용서비스 전문봉사 모집,하남시장애인복지관,2019-07-15 ~ 2019-10-11
1,경기도,하남시,장애인 밑반찬 배달 및 회수 차량 봉사자 모집,하남시장애인복지관,2019-07-15 ~ 2019-10-11
2,경기도,하남시,해오름요양센터 일상생활 활동 보조 및 환경 정리 보조 식사 케어,해오름요양센터,2019-08-01 ~ 2019-10-31
3,경기도,하남시,미사사랑어르신데이케어센터 자원봉사자 모집,미사사랑어르신데이케어센터,2019-08-05 ~ 2019-10-31
4,경기도,하남시,성인 발달장애인 청년대학 프로그램 보조,하남시장애인복지관,2019-08-05 ~ 2019-11-05
